ax,ay,az,wx,wy,wz
-1.01422,-0.271703,9.4433,-0.153651,-0.178825,-0.128981
-0.519144,-0.330861,9.86641,-0.166379,-0.180077,-0.127635
-1.14119,-0.581391,9.92961,-0.163223,-0.129613,-0.134808
-1.00282,-0.762651,9.65483,-0.14726,-0.148859,-0.176481
-0.785511,-0.217773,9.72184,-0.161407,-0.153367,-0.16879
-0.628621,-0.356116,9.44881,-0.158972,-0.160488,-0.165311
-0.92476,-0.479693,9.27119,-0.195993,-0.121847,-0.161097
-0.596999,-0.142114,9.9613,-0.167784,-0.172829,-0.187755
-0.696536,-0.413949,9.6452,-0.144292,-0.175822,-0.165243
-0.629949,-0.405435,9.53156,-0.153947,-0.175545,-0.166311
-0.882753,-0.321735,9.6578,-0.14864,-0.160024,-0.1626
-0.785845,-0.370633,9.59179,-0.191505,-0.147823,-0.13843
-0.996696,-0.133797,9.72629,-0.150038,-0.174325,-0.175995
-0.454713,-0.219579,9.80301,-0.157182,-0.187966,-0.152795
-1.03651,-0.397882,9.70814,-0.144804,-0.159803,-0.176182
-1.08149,-0.412624,9.61057,-0.139365,-0.149473,-0.14849
-0.754587,-0.0349123,9.64045,-0.137562,-0.140264,-0.137418
-0.852132,-0.14212,9.95419,-0.169747,-0.163397,-0.160697
-0.554479,-0.42347,9.33087,-0.154709,-0.125474,-0.180179
-0.55322,-0.574457,9.94013,-0.166819,-0.152014,-0.173318
-0.829055,-0.400404,9.8549,-0.159104,-0.172144,-0.166797
-0.557355,-0.192,9.88347,-0.152239,-0.15252,-0.174968
-0.853014,-0.244774,9.78283,-0.153149,-0.134704,-0.164312
-1.02589,-0.515967,9.56628,-0.128123,-0.160877,-0.178768
-1.00488,-0.432727,9.83127,-0.178052,-0.136942,-0.152393
-0.928747,-0.407197,9.32472,-0.154309,-0.142484,-0.151431
-0.819344,-0.195879,9.67408,-0.149713,-0.170599,-0.136188
-0.859241,-0.244877,9.543,-0.1648,-0.164577,-0.146899
-0.807319,-0.416251,9.47171,-0.169478,-0.14123,-0.130057
-0.617883,-0.510923,9.72412,-0.139402,-0.144866,-0.135874
-0.419473,-0.0759675,9.60905,-0.119161,-0.135904,-0.159998
-0.668049,-0.0335954,9.67999,-0.148886,-0.1319,-0.141525
-1.22127,-0.518005,9.56904,-0.158665,-0.150038,-0.140969
-0.682666,-0.468927,9.88895,-0.156369,-0.158436,-0.156862
-0.857498,-0.193935,9.19153,-0.154628,-0.146487,-0.151913
-0.710701,-0.284778,9.756,-0.164189,-0.169195,-0.191702
-0.850871,-0.788629,9.41489,-0.120196,-0.13665,-0.137545
-0.684008,-0.41948,9.72204,-0.109043,-0.146749,-0.123794
-0.715288,-0.337844,9.49563,-0.125156,-0.143527,-0.119213
-0.72037,-0.444363,9.40745,-0.143017,-0.171507,-0.15195
-0.651914,-0.612351,9.67871,-0.131441,-0.128822,-0.134728
-1.15291,-0.600865,9.58528,-0.162164,-0.135734,-0.146046
-0.293151,-0.196904,9.70926,-0.163104,-0.138021,-0.147231
-0.669678,-0.302652,9.6343,-0.137062,-0.120823,-0.140396
-0.60119,-0.213145,9.80803,-0.137456,-0.144082,-0.144256
-0.743203,-0.476782,9.51701,-0.142044,-0.145557,-0.155179
-0.671012,-0.289486,9.57929,-0.136063,-0.184697,-0.156432
-0.554066,-0.294313,9.44972,-0.187251,-0.133217,-0.118922
-0.880363,-0.528704,9.46695,-0.100986,-0.122004,-0.116022
-0.296382,-0.332162,9.5927,-0.14446,-0.135158,-0.109384
-0.979446,-0.317115,9.99047,-0.121828,-0.156058,-0.145719
-0.994142,-0.3581,9.83722,-0.177605,-0.120373,-0.145198
-0.826568,0.226166,9.68967,-0.124801,-0.166527,-0.120576
-0.71159,-0.529089,9.46708,-0.119388,-0.135312,-0.132741
-0.861543,-0.468765,9.74579,-0.157547,-0.161294,-0.132858
-0.945796,-0.377545,9.27114,-0.131328,-0.145523,-0.139706
-0.877518,-0.526345,9.75644,-0.14098,-0.154035,-0.157007
-0.654027,-0.320842,9.76382,-0.117953,-0.128163,-0.153295
-0.928266,-0.481691,9.90508,-0.174366,-0.119698,-0.11187
-0.71017,-0.401325,9.53394,-0.14241,-0.140352,-0.14777
-0.697582,-0.121729,9.51741,-0.169022,-0.124619,-0.151178
-0.599057,-0.225604,9.84311,-0.129345,-0.151642,-0.15123
-0.57621,-0.430905,9.71077,-0.142649,-0.128555,-0.122932
-0.634137,-0.340429,9.54983,-0.123183,-0.164223,-0.132315
-0.385457,-0.191997,9.47327,-0.142806,-0.121285,-0.153498
-0.225884,-0.62042,9.61782,-0.117621,-0.151738,-0.152667
-0.613844,-0.481627,9.62337,-0.147703,-0.114021,-0.133416
-0.892782,-0.245917,9.75977,-0.142049,-0.141146,-0.0998867
-0.292815,-0.520928,9.89568,-0.125365,-0.138718,-0.170452
-0.891529,0.0262427,9.73433,-0.149443,-0.114577,-0.143258
-0.800779,-0.275675,9.56199,-0.103711,-0.155005,-0.164528
-0.650739,-0.462225,9.6222,-0.14977,-0.141691,-0.158512
-0.411426,-0.409189,9.476,-0.147224,-0.149558,-0.109748
-0.790457,-0.210558,9.26975,-0.156529,-0.128186,-0.143734
-0.857915,-0.400252,9.31812,-0.100968,-0.141928,-0.120861
-0.821866,-0.381112,9.75728,-0.114006,-0.162208,-0.144849
-0.556817,-0.590672,9.69282,-0.141626,-0.136146,-0.130361
-0.655855,-0.376682,9.50314,-0.147025,-0.138611,-0.166116
-0.409239,-0.545437,9.84277,-0.105059,-0.155775,-0.116628
-0.537108,-0.517924,9.77785,-0.151098,-0.116693,-0.144284
-0.842473,0.0160738,9.4902,-0.155278,-0.117094,-0.107488
-0.805448,-0.258901,9.98045,-0.121502,-0.136132,-0.130298
-0.594373,-0.787574,9.70371,-0.13303,-0.134644,-0.108286
-0.446637,-0.347889,9.93056,-0.127951,-0.128909,-0.171756
-0.684552,-0.40857,9.94513,-0.124212,-0.12818,-0.142009
-0.540047,-0.0565503,9.53014,-0.100636,-0.170551,-0.132399
-0.56966,-0.0451858,9.69373,-0.149388,-0.148913,-0.149796
-0.967756,-0.309336,9.7798,-0.133641,-0.119607,-0.138967
-0.587502,-0.354524,9.5076,-0.137072,-0.111735,-0.116365
-0.998486,-0.370791,9.78371,-0.125083,-0.148153,-0.162287
-0.860872,-0.383369,9.56278,-0.137898,-0.101022,-0.131698
-0.326387,-0.668268,9.83489,-0.0976238,-0.151475,-0.0938192
-0.620717,-0.301289,9.66869,-0.120549,-0.113391,-0.154281
-0.439817,-0.364989,9.79774,-0.159643,-0.135608,-0.132051
-0.706972,-0.534517,9.60664,-0.115877,-0.13761,-0.140105
-1.36203,-0.034959,10.0367,-0.13121,-0.128306,-0.12459
-0.652688,-0.31766,9.89359,-0.138213,-0.126632,-0.103185
-0.375623,-0.562929,9.70113,-0.109284,-0.13566,-0.103134
-0.445547,0.01601,9.7584,-0.157275,-0.13313,-0.137973
-0.907152,-0.238974,9.26171,-0.145987,-0.127907,-0.106755
-0.664737,-0.25679,9.50959,-0.139038,-0.139054,-0.11751
-0.370423,-0.30383,9.55701,-0.134051,-0.0999261,-0.0956797
-0.737927,-0.394109,9.42357,-0.135613,-0.128249,-0.148021
-0.268032,-0.416618,9.54136,-0.164911,-0.125251,-0.117545
-0.717676,-0.138479,9.79022,-0.137597,-0.12362,-0.127243
-0.397424,-0.344262,9.75788,-0.126424,-0.0916068,-0.131201
-0.448522,-0.291781,9.83885,-0.151992,-0.147466,-0.109588
-0.0904515,-0.147616,9.60136,-0.115214,-0.12659,-0.12492
-0.485342,-0.344184,9.75742,-0.109804,-0.118304,-0.0963724
-0.571552,-0.709919,9.46038,-0.124484,-0.123968,-0.135199
-0.708048,-0.0881392,9.75591,-0.115865,-0.0801713,-0.114439
-0.304535,-0.0910991,9.91985,-0.122417,-0.130265,-0.150578
-0.447237,-0.529648,9.75109,-0.136439,-0.0940823,-0.10741
-0.489819,-0.196705,9.36556,-0.128687,-0.121657,-0.121669
-0.780909,-0.055394,9.69171,-0.0888171,-0.133471,-0.096981
-0.656994,-0.111306,9.32183,-0.143239,-0.113746,-0.134931
-0.589351,-0.132921,9.64036,-0.130733,-0.12866,-0.0964558
-0.909067,-0.339566,9.6646,-0.10087,-0.115037,-0.112059
-0.373529,-0.0848947,9.81653,-0.13671,-0.103046,-0.100872
-0.501457,-0.0211085,9.89043,-0.119221,-0.0817887,-0.132909
-0.408125,-0.548019,9.51673,-0.117898,-0.111925,-0.119915
-0.444787,-0.701632,9.66391,-0.0974956,-0.142298,-0.126047
-0.691715,-0.115576,9.69482,-0.0900287,-0.12524,-0.109452
-0.684891,-0.18036,9.54336,-0.133523,-0.135789,-0.140495
-0.539648,-0.263071,9.9034,-0.100144,-0.124967,-0.095914
-0.673979,-0.397737,9.27669,-0.102762,-0.0845133,-0.110095
-0.633429,-0.573025,9.86089,-0.129817,-0.109727,-0.107393
-0.517612,-0.116951,9.54857,-0.0982436,-0.110177,-0.0835993
-0.248083,-0.313608,9.86546,-0.0986296,-0.126057,-0.0796927
-0.551969,-0.355593,9.78237,-0.0966171,-0.123544,-0.113212
-0.674412,-0.310085,9.46722,-0.124298,-0.116866,-0.112004
-0.63309,-0.477816,9.95462,-0.0907783,-0.0830356,-0.11057
-0.673039,-0.0173577,9.45577,-0.105498,-0.111792,-0.0895477
-0.686393,-0.252778,9.3627,-0.108323,-0.0917538,-0.136444
-0.797644,-0.245795,9.87962,-0.111219,-0.147142,-0.0697472
-0.410138,-0.0906974,10.0512,-0.0990135,-0.0884376,-0.101987
-0.242351,-0.199466,9.44752,-0.0916564,-0.0964616,-0.10813
-0.00690067,-0.109776,9.79453,-0.0989227,-0.0862111,-0.0951322
-0.612504,-0.168653,9.60085,-0.0922478,-0.113733,-0.110324
-0.372271,-0.101304,9.62486,-0.0960271,-0.105064,-0.104977
-0.41943,-0.499438,9.78568,-0.114822,-0.0909779,-0.108114
-0.263808,-0.328148,9.55159,-0.104237,-0.123334,-0.0944288
-0.0510246,-0.295207,9.36517,-0.0891015,-0.122676,-0.100919
-0.485698,-0.180459,9.64238,-0.109135,-0.120117,-0.0915676
-0.497034,-0.0162588,9.55274,-0.105653,-0.0929992,-0.124845
-0.46118,-0.30247,9.70051,-0.0741096,-0.0742317,-0.0625206
-0.381088,-0.119731,9.49645,-0.0954135,-0.109381,-0.11811
-0.582441,-0.322756,9.51958,-0.144518,-0.0933295,-0.0860006
-0.762101,0.0132238,9.45759,-0.105432,-0.11263,-0.105076
-0.647864,-0.256528,10.0868,-0.0882796,-0.101255,-0.0863117
-0.449251,-0.221078,9.7164,-0.10684,-0.0800381,-0.0896982
-0.810412,-0.355467,10.0392,-0.103281,-0.0935065,-0.0674236
-0.502588,-0.633237,9.76261,-0.0846684,-0.100089,-0.0898344
-0.287297,-0.207277,9.76189,-0.114251,-0.0899845,-0.12432
-0.290524,-0.346077,9.76954,-0.0602059,-0.0802072,-0.0609397
-0.534833,-0.273208,9.44385,-0.114306,-0.0983387,-0.0755306
-0.354007,-0.218225,9.8952,-0.112478,-0.0920068,-0.0740991
-0.180459,-0.0448932,9.47319,-0.0971441,-0.125582,-0.0710417
-0.537441,-0.205056,9.5754,-0.0765276,-0.0894266,-0.120742
-0.438151,0.344135,9.84875,-0.0744974,-0.0870584,-0.0840904
-0.389629,-0.290615,9.56831,-0.0682986,-0.102858,-0.0348651
-0.426071,-0.356753,9.48725,-0.0994827,-0.121935,-0.0787273
-0.394323,-0.615232,9.85131,-0.0845921,-0.108927,-0.0893141
-0.287971,-0.292947,10.0891,-0.0981588,-0.100424,-0.0469213
-0.497189,-0.0441992,9.21274,-0.0927325,-0.0737936,-0.11756
-1.00421,-0.274319,9.9148,-0.0892382,-0.0738231,-0.0929269
-0.0841159,-0.238387,9.65551,-0.0816727,-0.07329,-0.0883693
-0.477465,-0.315374,9.72009,-0.124413,-0.0742742,-0.0998154
-0.35416,-0.43148,9.49693,-0.0724009,-0.0601786,-0.0616457
-0.540456,-0.484708,9.54402,-0.0855718,-0.0888855,-0.0807856
-0.56041,-0.099451,9.70954,-0.0798522,-0.0601,-0.11813
-0.274292,-0.215249,9.73351,-0.0410337,-0.0974458,-0.0989681
-0.735442,-0.597038,9.92444,-0.092453,-0.0641766,-0.0679084
-0.443491,-0.43215,9.98514,-0.0819681,-0.0669345,-0.0808059
-0.414088,-0.743302,9.76564,-0.103738,-0.0765358,-0.0669843
-0.705913,-0.407106,9.82282,-0.0918422,-0.0748021,-0.103799
-0.450563,-0.320296,9.66369,-0.0993371,-0.0675869,-0.0611561
-0.606232,-0.390289,9.75923,-0.0962898,-0.116422,-0.0623174
-0.212722,0.0189691,9.78506,-0.0823203,-0.069861,-0.0490936
-0.452667,0.250313,9.50382,-0.095286,-0.0902514,-0.103572
-0.589119,0.179496,9.99128,-0.0850909,-0.0721376,-0.0962732
0.0452984,-0.0917973,9.81949,-0.110899,-0.07904,-0.0566702
-0.151681,-0.0242646,9.88247,-0.0871618,-0.0525285,-0.0724702
-0.0919951,0.136958,9.75268,-0.0862962,-0.0799451,-0.0768608
-0.0334008,-0.367501,9.80565,-0.0796089,-0.0645422,-0.0705071
-0.10324,-0.051685,9.70525,-0.0726263,-0.0843067,-0.0751793
-0.371528,-0.107654,9.55867,-0.0759588,-0.0715204,-0.0776438
-0.331278,-0.286237,10.0115,-0.0319984,-0.0903271,-0.055992
-0.481593,0.0391314,9.76348,-0.05479,-0.061819,-0.0882298
-0.376063,-0.168558,9.60944,-0.0393424,-0.0987301,-0.0515573
-0.375612,0.0242119,9.40871,-0.0927906,-0.0678577,-0.0840208
-0.34943,-0.261993,9.77555,-0.0571826,-0.0561001,-0.068745
-0.37585,-0.273466,10.0757,-0.0680065,-0.0705247,-0.0945541
-0.42354,-0.310026,9.98893,-0.0708079,-0.0517564,-0.0605598
-0.311101,-0.322509,9.49804,-0.0591952,-0.0651933,-0.0254586
-0.302878,0.0872477,9.79686,-0.0703549,-0.0847023,-0.0949311
-0.50147,-0.0108425,10.0499,-0.073163,-0.0827227,-0.0731793
-0.650097,-0.36066,9.69609,-0.0554981,-0.0585596,-0.0428036
-0.408376,-0.225482,9.75235,-0.0844433,-0.0636647,-0.0757436
-0.318609,-0.254837,9.49097,-0.098728,-0.0805448,-0.05831
-0.147949,-0.05484,9.63361,-0.0712775,-0.0879805,-0.0432025
-0.251465,0.074063,9.92829,-0.0556755,-0.0434355,-0.072211
-0.242313,-0.0905333,9.62183,-0.0811902,-0.074112,-0.0451311
-0.609342,-0.0213588,10.0094,-0.0748885,-0.018906,-0.0863499
-0.394389,-0.413833,9.68133,-0.0816501,-0.0817747,-0.0743506
-0.119937,-0.0242512,9.69514,-0.0713117,-0.0523436,-0.102468
-0.561876,-0.204611,9.56742,-0.0432562,-0.0457891,-0.0339368
-0.472465,0.264277,9.91886,-0.0693531,-0.074177,-0.0712663
-0.246777,-0.303249,9.79864,-0.08998,-0.0660539,-0.0712506
-0.152199,-0.413222,9.74751,-0.0462607,-0.0499104,-0.0725247
-0.254692,-0.150043,9.44354,-0.106686,-0.0207858,-0.0879076
-0.456617,-0.107656,9.69251,-0.0687547,-0.0683176,-0.0641515
-0.200468,0.0476842,9.29677,-0.0425463,-0.0504147,-0.0725844
-0.166841,-0.296276,9.51141,-0.0683549,-0.0689348,-0.0625556
-0.0327176,-0.46386,9.81851,-0.0873076,-0.0477893,-0.029003
-0.252468,-0.0773851,9.95201,-0.0205775,-0.0666555,-0.0290848
-0.0281777,-0.00686559,9.74952,-0.110708,-0.0526527,-0.043377
0.0513655,-0.115985,9.60296,-0.0533129,-0.0704063,-0.0366428
-0.215847,-0.180219,9.59913,-0.0438417,-0.0310056,-0.0248072
-0.232725,0.0303793,9.65314,-0.0444701,-0.0639199,-0.048799
-0.217571,-0.109607,9.78315,-0.0444717,-0.0650835,-0.0576344
0.11911,-0.15912,9.6065,-0.0650549,-0.0184893,-0.0425533
-0.348956,-0.197742,9.74277,-0.0557027,-0.05179,-0.0505429
-0.321763,-0.65216,9.7979,-0.0696818,-0.0243088,-0.0545128
-0.325306,0.0983293,9.26822,-0.0909165,-0.0551675,-0.0722419
-0.459199,-0.251802,9.6248,-0.0573836,-0.0400979,-0.0526258
-0.148104,-0.162533,9.77139,-0.065662,-0.0524537,-0.0826759
-0.213965,0.134654,9.51226,-0.0411545,-0.0679745,-0.0215182
-0.639222,-0.28049,9.81931,-0.0678608,-0.0547188,-0.0456734
-0.367177,0.0331198,9.89528,-0.0143259,-0.0688645,-0.0833499
-0.443344,0.382667,9.55378,-0.0592647,-0.056458,-0.00956893
-0.248867,0.173074,10.1525,-0.0682307,-0.0349149,-0.071063
-0.334422,-0.151383,9.67133,-0.0712107,-0.0438889,-0.0400976
0.116193,0.232028,9.97841,-0.0539836,-0.0899723,-0.0300512
-0.217862,0.239644,9.4388,-0.0684425,-0.0258314,-0.0394608
-0.164503,0.114094,9.48625,-0.0251175,-0.0254555,-0.0598977
-0.105867,-0.245805,9.60843,-0.0605485,-0.0216159,-0.067773
-0.150252,-0.16748,9.86304,-0.0237546,-0.0436278,-0.0349919
-0.276238,-0.281788,9.38192,-0.0299576,-0.0720255,-0.0292518
0.129307,-0.0954845,9.45928,-0.0319642,-0.0415898,-0.0449508
-0.335448,-0.141763,9.65033,0.00755857,-0.0916169,-0.0621209
-0.30402,-0.304241,9.81877,-0.0407563,-0.0679485,-0.0235001
-0.407538,-0.139646,9.90658,-0.0528687,-0.0305643,-0.0288421
-0.419762,-0.427255,9.93959,-0.0612489,-0.0444509,-0.0242042
-0.0797824,-0.334697,9.70721,-0.0689671,-0.0581388,-0.0560779
-0.562957,-0.0224207,9.67987,-0.031991,-0.0302968,-0.0782839
-0.415573,-0.316789,9.69917,-0.0173321,-0.0161041,-0.0140166
-0.539409,-0.00855256,9.78962,-0.0330525,-0.0740261,-0.0334724
0.177662,0.024797,9.93625,-0.0388334,-0.0309724,-0.000645466
-0.167292,-0.12027,9.33296,-0.0450475,0.00529906,-0.0139705
-0.214539,-0.0517227,9.62909,-0.0222005,-0.0442677,-0.0486913
-0.0636564,-0.17221,9.85478,-0.0691009,-0.0471913,-0.0590356
-0.266268,-0.3723,9.74957,-0.00665393,-0.0209945,-0.0623283
0.0120209,0.0347529,9.70876,-0.0290498,-0.087653,-0.0547536
-0.487887,-0.265737,9.73177,-0.0475658,-0.0292725,-0.0252757
-0.842701,-0.0899373,9.67339,-0.0292893,0.00905688,-0.0442912
-0.472958,0.470916,9.85123,-0.0149995,-0.0482314,0.0127245
-0.273615,-0.215992,9.45952,-0.0261171,-0.047675,-0.0270692
-0.212502,-0.157239,9.66383,-0.0404383,-0.0359109,-0.030128
-0.388129,0.226511,9.75251,-0.0274499,-0.0307894,-0.040116
0.0352637,0.0778612,9.47107,-0.0261274,-0.0378253,-0.0607219
0.056056,-0.201926,9.73531,-0.0221364,-0.0222443,-0.0162882
-0.252782,0.0726956,9.77283,-0.0370745,-0.0333249,-0.0577227
-0.263843,-0.196032,9.79194,-0.032919,-0.0101917,-0.0124389
-0.161452,-0.0470559,9.90183,-0.0290267,-0.0182046,-0.0220272
-0.29889,0.271897,9.46128,-0.0599119,-0.0237795,-0.0500766
-0.0356118,-0.140959,9.67973,-0.0180731,-0.0375003,-0.068095
0.0262576,-0.0277091,9.74434,-0.012055,-0.0151933,-0.0512124
-0.0994118,-0.221133,9.91527,-0.0087131,-0.0157279,0.00255306
-0.0177294,0.211624,9.29943,-0.0243018,-0.0339377,-0.0575162
-0.00518187,-0.129092,9.77114,0.00660069,-0.0284686,0.0128358
-0.238003,0.181053,9.72118,-0.0129558,-0.0592179,-0.00984923
-0.367163,0.176836,9.48884,-0.0367734,-0.0318216,0.00539641
0.171919,-0.0715303,9.51368,-0.0383918,-0.055754,0.000180604
0.285387,-0.0442529,9.37131,-0.0511048,-0.0344582,-0.0224195
0.315372,-0.242854,9.93017,-0.00393176,-0.0190806,-0.0393977
0.180972,0.162956,9.71006,-0.0494919,-0.0438959,0.0193935
-0.172002,-0.317703,9.94066,-0.0181449,-0.00873087,0.0142286
0.0188148,-0.297125,9.67477,-0.0391366,-0.0292824,0.0114193
-0.298559,0.0253484,9.75889,-0.0013585,-0.0184278,-0.0244282
-0.182743,-0.130404,9.90137,-0.0072581,-0.0139247,-0.039422
-0.125713,0.146374,9.54754,-0.0174415,-0.0098781,-0.0364727
0.134384,-0.286017,9.66082,-0.0322173,-0.0042051,-0.0117237
-0.0110778,-0.302166,9.78538,-0.0141831,-0.00613278,-0.0312315
-0.252096,0.140922,10.2578,0.000387421,-0.0350241,-0.0137297
-0.162346,-0.335112,9.97522,-0.0173363,-0.0568828,-0.0357638
-0.23304,0.0893448,9.73969,-0.0153815,-0.00842082,0.00978295
-0.42183,0.101928,9.9185,-0.0184634,-0.0314443,-0.0327279
0.0124855,0.0540907,9.84556,-0.0119392,-0.0133243,-0.00568051
-0.281085,-0.0801294,9.66433,-0.0239899,-0.0326843,-0.022846
-0.200194,0.139224,9.72171,-0.0233741,0.015104,-0.0135945
-0.293683,-0.28439,10.289,0.0129265,-0.0250564,-0.0276729
0.130482,0.110348,10.0369,-0.0397575,-0.0198133,-0.0364255
-0.166469,0.0209117,9.45113,-0.00437519,-0.0157187,-0.0062198
0.213725,-0.154205,9.45676,0.0120778,0.0182387,-0.00721616
-0.109737,-0.169999,9.67587,-0.0333716,0.00325652,-0.0131444
-0.12138,-0.123389,9.79537,-0.0142761,-0.0237585,0.0167372
0.181618,-0.104276,10.0873,-0.0251803,-0.019334,-0.0237029
-0.0430195,0.0693954,10.0254,-0.0187223,-0.0535505,-0.0242289
0.198083,-0.0917155,9.91069,0.0045399,0.0108987,0.00487753
-0.342793,0.154622,9.75702,-0.0290403,-0.0272774,-0.0408665
0.244632,-0.209684,9.88131,0.0288285,0.00943816,-0.00155772
0.202542,-0.00718473,9.61776,0.00754642,-0.02256,-0.0197104
0.174273,-0.256504,9.90431,-0.00810929,-0.00176983,0.00255459
-0.085568,-0.0690816,9.74411,-0.0224903,-0.0138142,-0.0447018
0.055508,-0.178103,9.80569,0.0237477,0.0110965,0.0107235
-0.143274,0.129519,9.83731,0.00824981,-0.0148898,0.0185816
-0.0763873,-0.144269,10.1002,-0.0260032,0.0113152,0.0143057
-0.252506,0.0332012,9.67146,0.0151909,0.0124692,-0.0256511
-0.0666668,0.156711,9.66368,-0.0131953,0.0102626,-0.0499358
