timestamp,x,y,z,vx,vy,vz,ax,ay,az,phi,theta,psi
1542356255.861313997,0.0296027,0.028937,-0.144411,-0.0439909,-0.00273018,-0.07014,-0.0884447,-0.0978718,-0.0940343,0.00733501,0.0518176,0.000738882
1542356255.909464354,0.027384,0.0286376,-0.147897,-0.048476,-0.0072806,-0.0740344,-0.0934503,-0.0831795,-0.0808644,0.00587269,0.0496635,0.000309727
1542356255.952214937,0.0252268,0.0285109,-0.151143,-0.0516668,-0.00788226,-0.0771662,-0.074654,-0.0781239,-0.072509,0.00500427,0.0497074,-0.00112471
1542356256.000264233,0.0226753,0.0284186,-0.154943,-0.0563245,-0.00861227,-0.0823223,-0.0984857,-0.0969656,-0.107066,0.00378074,0.0497583,-0.00311558
1542356256.043012868,0.0202392,0.0286777,-0.158592,-0.0604855,-0.00508929,-0.0872314,-0.103177,-0.0917841,-0.112968,0.00444723,0.0504588,-0.00455909
1542356256.091114127,0.0172564,0.0288705,-0.162905,-0.0645412,-0.0045507,-0.0924397,-0.0886748,-0.106147,-0.109344,0.00577483,0.0483256,-0.00652141
1542356256.139218421,0.0140903,0.0288236,-0.167457,-0.0697796,-0.00604151,-0.098141,-0.1128,-0.092104,-0.120001,0.00541614,0.0483907,-0.00581816
1542356256.181985059,0.0110065,0.0286832,-0.171767,-0.0736873,-0.00866583,-0.1021,-0.0936724,-0.111061,-0.0926205,0.00554374,0.0490891,-0.00694647
1542356256.230045528,-0.0243482,-0.00498931,-0.130442,-0.110757,-0.00498106,-0.0641529,-0.0982609,-0.0813091,-0.0737953,-0.0881225,-0.0870977,0.00543016
1542356256.272832317,-0.0291942,-0.00524337,-0.133347,-0.115292,-0.00753799,-0.0679017,-0.102932,-0.0764622,-0.0654286,-0.0880934,-0.0867258,0.00542483
1542356256.320890725,-0.0484114,-0.0129055,-0.12531,-0.137662,-0.00855574,-0.0601717,-0.127525,-0.044338,-0.0834158,-0.134939,-0.146384,0.0392104
1542356256.363699562,-0.0543654,-0.0136476,-0.127815,-0.142338,-0.0153055,-0.0616579,-0.122556,-0.0733174,-0.070172,-0.13458,-0.146329,0.0401679
1542356256.411717645,-0.0614013,-0.0134825,-0.131019,-0.149847,-0.00824549,-0.0671503,-0.14631,-0.0685478,-0.0809776,-0.134442,-0.14615,0.041297
1542356256.459844648,-0.0688743,-0.012467,-0.134611,-0.157535,0.00407123,-0.0749655,-0.146189,-0.054383,-0.106055,-0.135014,-0.146649,0.0379507
1542356256.502617976,-0.0130543,0.0110788,-0.150794,-0.0884566,-0.00436836,-0.089238,-0.115034,-0.105575,-0.0692032,0.0815523,-0.0456485,-0.0371366
1542356256.550680803,-0.0170955,0.0118062,-0.153878,-0.0902726,0.00216756,-0.0812148,-0.110203,-0.100566,-0.103829,0.0810917,-0.0455867,-0.0372106
1542356256.593524028,-0.0211661,0.0103733,-0.157745,-0.0958887,-0.0185201,-0.0873653,-0.110148,-0.129243,-0.0859232,0.0817388,-0.0471154,-0.0386485
1542356256.641579444,-0.00742955,-0.00446961,-0.15775,-0.0804201,-0.0263573,-0.0855723,-0.113107,-0.123316,-0.0454583,0.157775,-0.0619296,-0.0552219
1542356256.689607509,-0.0110691,-0.00245699,-0.15983,-0.0825828,0.00286883,-0.0688353,-0.117834,-0.123121,-0.0753349,0.158946,-0.0629326,-0.054707
1542356256.732402387,-0.0427656,-0.0207094,-0.155996,-0.123218,-0.0113115,-0.0626492,-0.113391,-0.13502,-0.088752,0.228386,-0.148824,-0.0333528
1542356256.780478753,-0.0499531,-0.0207982,-0.157587,-0.140305,-0.00125969,-0.0492935,-0.123004,-0.106596,-0.0898388,0.229405,-0.150445,-0.0346355
1542356256.823307263,-0.0458932,-0.0431669,-0.160796,-0.13165,-0.0268175,-0.0542209,-0.117118,-0.132485,-0.0601525,0.295636,-0.140722,-0.0222534
1542356256.871322968,-0.0530685,-0.0436295,-0.16064,-0.14693,-0.00915035,-0.0242609,-0.131073,-0.160919,-0.104534,0.29455,-0.139658,-0.0228554
1542356256.919468480,-0.0602357,-0.0468439,-0.162665,-0.152819,-0.0419275,-0.0356813,-0.13564,-0.127417,-0.0768707,0.295236,-0.138893,-0.0248766
1542356256.962192262,-0.0669812,-0.0507402,-0.165088,-0.158289,-0.0682826,-0.048261,-0.121273,-0.127383,-0.0923378,0.294019,-0.138681,-0.0234559
1542356257.010255339,-0.0746696,-0.0555183,-0.167771,-0.164849,-0.0884979,-0.0576871,-0.144947,-0.146191,-0.131824,0.295676,-0.138751,-0.02462
1542356257.053072880,-0.0818527,-0.0611582,-0.170926,-0.170429,-0.110846,-0.0674005,-0.13538,-0.160996,-0.104411,0.29805,-0.138694,-0.0242943
1542356257.101136729,-0.090057,-0.0707061,-0.175746,-0.175316,-0.152158,-0.0846825,-0.120799,-0.142588,-0.114968,0.302687,-0.138864,-0.0276927
1542356257.149225733,0.0254966,0.011818,-0.120323,-0.0528855,-0.150119,-0.0583503,-0.136729,-0.0299725,-0.0549864,-0.2232,-0.254919,0.0931164
1542356257.191993695,0.0222225,0.0149743,-0.137404,-0.0676297,-0.0507439,-0.209569,-0.131533,-0.0486956,-0.0704139,-0.222052,-0.25494,0.090941
1542356257.240042346,0.0237492,0.014536,-0.127045,-0.0678599,-0.0514813,-0.200831,-0.136162,-0.0682573,-0.0642006,-0.219303,-0.198929,0.100447
1542356257.282922915,0.0205809,0.0129145,-0.135885,-0.0756823,-0.0466285,-0.207288,-0.150489,-0.0496441,-0.108528,-0.220292,-0.199217,0.0997288
1542356257.330873524,0.0260258,0.0032604,-0.153649,-0.0660898,-0.055103,-0.218607,-0.0887793,-0.0926984,-0.0975688,0.0369534,0.05116,-0.0618576
1542356257.378988438,0.0268944,0.00649361,-0.15955,-0.0313172,0.000533667,-0.17766,-0.108074,-0.0976989,-0.0939459,0.0357279,0.0530997,-0.0631297
1542356257.421819634,0.0255075,0.00673734,-0.167211,-0.0350788,-0.000786423,-0.180637,-0.0981186,-0.106967,-0.0759981,0.0340613,0.0534799,-0.0631081
1542356257.469823547,0.0236626,0.00604292,-0.175978,-0.0391136,-0.0117659,-0.184726,-0.0741322,-0.11139,-0.0819604,0.0302454,0.0553452,-0.0619329
1542356257.512703818,0.021921,0.00559212,-0.183982,-0.043423,-0.014076,-0.18869,-0.102369,-0.09166,-0.0926301,0.0270649,0.0560547,-0.0606995
1542356257.560677506,0.0197221,0.00569825,-0.193146,-0.0478474,-0.00891274,-0.191561,-0.102133,-0.0765992,-0.0747049,0.0261384,0.0558037,-0.0605633
1542356257.603470068,0.0175589,0.00488431,-0.201393,-0.0526886,-0.0169378,-0.195838,-0.106914,-0.105268,-0.0996463,0.0249892,0.054201,-0.0633725
1542356257.651559265,0.0148936,0.00391934,-0.210922,-0.0572057,-0.0225011,-0.203186,-0.0928872,-0.109631,-0.153167,0.0232041,0.0542546,-0.0659916
1542356257.699603322,0.0126705,0.00406356,-0.220995,-0.0583549,-0.0141409,-0.208577,-0.116557,-0.108954,-0.106671,0.021524,0.0515738,-0.0673173
1542356257.742429036,0.0107807,0.00497023,-0.230192,-0.0561307,-0.00233452,-0.213992,-0.112184,-0.118237,-0.117369,0.0218976,0.0461215,-0.0643384
1542356257.790479330,0.00773651,0.00708896,-0.240456,-0.0534404,0.0154562,-0.220549,-0.0940189,-0.122976,-0.151843,0.0296363,0.0409061,-0.0637842
1542356257.833259223,0.00530067,-0.00364708,-0.14445,-0.068086,0.0109249,-0.144585,-0.0820178,-0.0686063,-0.10273,0.0402103,-0.160664,-0.253923
1542356257.881294178,0.00300903,-0.00237063,-0.151402,-0.0597351,0.018594,-0.148608,-0.0533822,-0.0312225,-0.108572,0.0448929,-0.161675,-0.255457
1542356257.929432841,-0.00609816,-0.00486926,-0.141726,-0.0716799,0.0207412,-0.132971,-0.117592,-0.0670161,-0.0693549,0.0253107,-0.246424,-0.287387
1542356257.972200308,-0.00944583,-0.0041636,-0.147373,-0.0819724,0.0122926,-0.134813,-0.183394,-0.128369,-0.0612695,0.0192371,-0.240179,-0.287956
1542356258.020294710,-0.013541,-0.00356906,-0.153954,-0.0924503,0.00714529,-0.137989,-0.230044,-0.141364,-0.0626244,0.0158356,-0.238647,-0.28757
1542356258.063009970,-0.0173904,-0.00246578,-0.159997,-0.0976874,0.0119764,-0.142121,-0.195979,-0.117126,-0.0875138,0.016549,-0.237785,-0.289176
1542356258.111123831,-0.0219511,-0.000946859,-0.166896,-0.10203,0.0192472,-0.144636,-0.162268,-0.0838353,-0.0599139,0.0195096,-0.242631,-0.289107
1542356258.159197520,-0.0265962,0.00156054,-0.173615,-0.10254,0.0315549,-0.148646,-0.110257,-0.0841899,-0.118092,0.0214887,-0.247591,-0.286749
1542356258.201961045,-0.0310787,0.00285108,-0.180077,-0.10784,0.0289234,-0.154349,-0.125208,-0.0656933,-0.133569,0.0224412,-0.249166,-0.28808
1542356258.250015534,0.0341436,0.00999119,-0.147612,-0.0448805,0.00461536,-0.119707,-0.107604,-0.0899572,-0.0932344,0.0744025,-0.139756,-0.0588956
1542356258.292820740,0.0302288,0.0109112,-0.152383,-0.0686073,0.0104776,-0.118854,-0.131114,-0.113744,-0.0897003,0.0732702,-0.136246,-0.057722
1542356258.340914092,0.0552185,0.0187813,-0.140575,-0.0571348,0.0029572,-0.0997051,-0.147605,-0.112039,-0.0693837,0.0626109,-0.149473,-0.052147
1542356258.388984984,0.0522896,0.0196625,-0.145474,-0.0649896,0.00617875,-0.10355,-0.161461,-0.116417,-0.075378,0.0610812,-0.15015,-0.0500148
1542356258.431789341,0.0493633,0.0201583,-0.149971,-0.0712048,0.00536382,-0.10692,-0.14712,-0.101752,-0.081275,0.0641623,-0.150434,-0.0499333
1542356258.479829449,0.0457834,0.0205604,-0.155161,-0.0772187,0.00320863,-0.111716,-0.127919,-0.102266,-0.106273,0.0653978,-0.151832,-0.0493729
1542356258.522629405,0.0423705,0.0209801,-0.159982,-0.0813006,0.00399795,-0.116833,-0.0993684,-0.0737686,-0.131186,0.0655928,-0.153833,-0.0495032
1542356258.570680928,0.0383589,0.0213169,-0.165714,-0.0864162,0.00177023,-0.123296,-0.109172,-0.0927735,-0.141908,0.0637402,-0.153904,-0.0504888
1542356258.618777262,0.0339853,0.0201704,-0.171768,-0.0933757,-0.0136838,-0.128492,-0.128292,-0.116572,-0.100209,0.0637153,-0.154375,-0.0518317
1542356258.661576992,0.0297473,0.0185615,-0.177336,-0.10059,-0.0274442,-0.132996,-0.14258,-0.121187,-0.101396,0.0641499,-0.154785,-0.0522931
1542356258.709640000,0.0246761,0.0166925,-0.183872,-0.108771,-0.0362639,-0.138901,-0.152047,-0.0972324,-0.116838,0.0662387,-0.155262,-0.0512472
1542356258.752408927,-0.0041419,0.0032403,-0.149019,-0.127904,-0.0428383,-0.101824,-0.118994,-0.131247,-0.0934199,0.179821,-0.0668979,-0.237107
1542356258.800542966,0.00123394,0.00179937,-0.14416,-0.0164704,-0.00736239,0.00569,-0.10472,-0.0932814,-0.0848977,0.182015,-0.0683399,-0.230418
1542356258.843229403,-0.000745083,-0.00557752,-0.145563,-0.0342278,-0.0863777,-0.0138027,-0.104885,-0.102954,-0.0717751,0.182554,-0.0669546,-0.232038
1542356258.891297696,-0.00341622,-0.0136175,-0.146999,-0.0480473,-0.129807,-0.0254332,-0.109448,-0.122117,-0.0968914,0.182085,-0.0678063,-0.231829
1542356258.939437545,-0.00254602,-0.0242113,-0.142147,-0.0543933,-0.132589,-0.0256355,-0.13802,-0.100262,-0.0931428,0.0214441,-0.0938745,-0.0154398
1542356258.982209338,-0.0125921,-0.0180285,-0.149893,-0.13672,-0.00984977,-0.0950678,-0.132767,-0.109305,-0.0799574,0.0188942,-0.093008,-0.0148563
1542356259.030243375,-0.0194238,-0.0171188,-0.154704,-0.143579,0.000719496,-0.100352,-0.127735,-0.108888,-0.0906697,0.0173816,-0.0942122,-0.0137519
1542356259.073046901,-0.0257089,-0.0158592,-0.159113,-0.149574,0.0102801,-0.105289,-0.137351,-0.10402,-0.11572,0.0180272,-0.0932826,-0.0134077
1542356259.121089329,-0.0330584,-0.0149977,-0.164283,-0.154362,0.011488,-0.109563,-0.0989855,-0.0800856,-0.0929525,0.0170564,-0.0959155,-0.0141323
1542356259.169232027,-0.0405937,-0.0142981,-0.169667,-0.158884,0.0104079,-0.11356,-0.0945945,-0.07031,-0.0845627,0.015909,-0.0956238,-0.0135337
1542356259.212048450,-0.0474833,-0.0139589,-0.174603,-0.163128,0.00555435,-0.118444,-0.0991458,-0.10348,-0.114306,0.0165288,-0.0983027,-0.0158452
1542356259.260027496,-0.0552811,-0.0127162,-0.18039,-0.168229,0.0124111,-0.124126,-0.113804,-0.0937139,-0.124994,0.0133926,-0.0991264,-0.0162013
1542356259.302829534,-0.0625297,-0.0118364,-0.185923,-0.173321,0.0135822,-0.12991,-0.123416,-0.0790374,-0.130918,0.0125475,-0.100829,-0.0160995
1542356259.350888560,-0.0709589,-0.0102454,-0.192411,-0.178578,0.020038,-0.136623,-0.114148,-0.0883278,-0.132066,0.0114595,-0.100895,-0.0166523
1542356259.399003593,-0.0795516,-0.00813137,-0.199243,-0.184289,0.0274763,-0.143782,-0.128325,-0.0976315,-0.152272,0.0135574,-0.0994653,-0.0178091
1542356259.441766943,-0.0428584,0.0096714,-0.135327,-0.151919,0.0244872,-0.086522,-0.112799,-0.0685705,-0.0737513,-0.0505923,-0.00317963,-0.0487098
1542356259.489913803,-0.0507997,0.00912715,-0.138777,-0.162474,0.00229685,-0.0823293,-0.112539,-0.0876028,-0.0844692,-0.0505472,-0.00548018,-0.0508283
1542356259.532610327,-0.0462609,0.0162886,-0.137485,-0.15321,-0.00170145,-0.080495,-0.0925928,-0.0844836,-0.0879659,-0.0152346,0.0315071,-0.0812948
1542356259.580672840,-0.05337,0.017326,-0.141212,-0.153927,0.0073413,-0.0809491,-0.0923098,-0.083997,-0.0604564,-0.0172926,0.0321651,-0.0824382
1542356259.628815924,-0.0608262,0.018045,-0.145195,-0.158282,0.00771442,-0.0845112,-0.101692,-0.0883346,-0.0711821,-0.0176552,0.032467,-0.083478
1542356259.671612357,-0.0676488,0.0186418,-0.148891,-0.161814,0.00658151,-0.0885494,-0.0920643,-0.112173,-0.0914529,-0.0162736,0.033055,-0.0838312
1542356259.719681666,-0.0754519,0.0196754,-0.153228,-0.166571,0.01272,-0.0937459,-0.115688,-0.0549997,-0.10694,-0.0158134,0.0322679,-0.0849161
1542356259.762383155,-0.0825232,0.021093,-0.157347,-0.170313,0.0185716,-0.0984385,-0.115747,-0.0834787,-0.0985431,-0.0161011,0.0319441,-0.0833738
1542356259.810526082,-0.0908439,0.0225777,-0.16218,-0.174583,0.0212546,-0.104749,-0.101386,-0.0881831,-0.133035,-0.0203086,0.029723,-0.083034
1542356259.858549728,-0.0183172,-0.000891881,-0.142697,-0.110623,0.0077601,-0.0845146,-0.172536,-0.121179,-0.0749379,0.0334079,-0.466285,0.00491767
1542356259.901341016,-0.0227335,-0.00134206,-0.146615,-0.113975,-0.00390622,-0.0905636,-0.191496,-0.102045,-0.0858201,0.0320663,-0.463419,0.00368497
1542356259.949418014,-0.0283296,-0.00316366,-0.151134,-0.121625,-0.0238155,-0.0946573,-0.176687,-0.0826738,-0.0725256,0.0306647,-0.463824,0.00385848
1542356259.992262856,-0.0336968,-0.00468214,-0.155257,-0.129512,-0.0328122,-0.098324,-0.186132,-0.106196,-0.0833423,0.0304329,-0.463905,0.00359332
1542356260.040269192,-0.0401298,-0.00613159,-0.160068,-0.138043,-0.033952,-0.100909,-0.176751,-0.0774759,-0.0558004,0.030507,-0.463246,0.00418849
1542356260.083046030,-0.0462151,-0.00725882,-0.164427,-0.145108,-0.0329869,-0.105655,-0.161753,-0.0725858,-0.114061,0.0288739,-0.46495,0.00615034
1542356260.131088354,-0.0533722,-0.00893671,-0.169633,-0.154251,-0.0367879,-0.111657,-0.190422,-0.0771245,-0.124971,0.0313219,-0.464298,0.00727652
1542356260.179181497,-0.0610955,-0.010388,-0.175066,-0.162657,-0.0378177,-0.121875,-0.165625,-0.105949,-0.221177,0.0308121,-0.464052,0.00744434
1542356260.222003568,-0.0681434,-0.0130703,-0.180497,-0.174587,-0.0521799,-0.123976,-0.300277,-0.101336,-0.0330033,0.0290009,-0.451963,0.00708365
1542356260.270040751,-0.0769902,-0.0169606,-0.186267,-0.187262,-0.0694443,-0.123975,-0.274482,-0.0914762,-0.010188,0.029857,-0.458222,0.00969503
1542356260.312799095,-0.0852184,-0.020104,-0.191585,-0.189496,-0.0742478,-0.132994,-0.0551842,-0.0913302,-0.209335,0.0301015,-0.474233,0.00884713
1542356260.360876090,0.0401465,0.0326693,-0.147238,-0.0490821,-0.0704377,-0.0895635,-0.000516593,-0.0610481,-0.0974977,-0.148924,-0.130997,-0.0388735
1542356260.408998626,0.0408468,0.0341093,-0.157777,-0.0233976,-0.022855,-0.148837,-0.0915181,-0.060914,0.01105,-0.149563,-0.128459,-0.0380647
1542356260.451760410,0.0420191,0.0453053,-0.147208,-0.0231232,-0.0215324,-0.129128,-0.0590006,-0.0483584,-0.0162619,-0.169554,-0.200336,-0.0719526
1542356260.499806094,0.041654,0.0460017,-0.153981,-0.012857,-0.00462293,-0.141213,0.0403841,-0.0484066,-0.131834,-0.173451,-0.215787,-0.0700972
1542356260.542631916,0.0225521,0.0211695,-0.146908,-0.0267554,-0.00737649,-0.136378,0.0534575,-0.0684869,-0.0879372,-0.0248411,-0.0714552,-0.0286691
1542356260.590665540,0.0206945,0.0226866,-0.152213,-0.0292102,0.0100957,-0.127326,0.0813706,-0.0682005,-0.0938458,-0.029089,-0.070064,-0.0253492
1542356260.638774036,0.018965,0.0278754,-0.158546,-0.031188,0.0536595,-0.128899,0.00981739,-0.0858714,-0.00909991,-0.0360144,-0.0678692,-0.0216152
1542356260.681572281,0.0173683,0.0325966,-0.16463,-0.027442,0.0753302,-0.13773,0.115327,-0.109523,-0.124737,-0.0394878,-0.0757613,-0.0217837
1542356260.729643463,0.0161899,0.0363645,-0.171451,-0.0230404,0.0750279,-0.141392,0.0900019,-0.0655655,-0.0686774,-0.0483783,-0.0846387,-0.0291259
1542356260.772396228,0.015287,0.0395122,-0.177559,-0.0198749,0.0729053,-0.141933,0.0740413,-0.0496487,-0.0126644,-0.0576211,-0.0889579,-0.0392104
1542356260.820526260,0.0151286,0.0443702,-0.185058,-0.0116607,0.0817038,-0.148362,0.116247,-0.0478199,-0.0709196,-0.0742162,-0.0996089,-0.0499656
1542356260.868582640,-0.00638522,0.017317,-0.147806,-0.0327739,0.0800042,-0.10649,0.121455,-0.0683739,0.0421981,0.0151252,-0.461318,-0.0904295
1542356260.911384050,-0.00748876,0.0212359,-0.152055,-0.0193278,0.0826433,-0.111938,0.268896,-0.0801626,-0.19199,-0.00202816,-0.467586,-0.0900773
1542356260.959372883,-0.00812499,0.0156203,-0.152007,-0.00216521,0.0733511,-0.110018,0.244541,-0.182684,-0.0873955,-0.0584252,-0.111201,-0.071907
1542356261.002262039,-0.00798997,0.0186749,-0.156844,0.00742288,0.0696376,-0.11708,0.222772,-0.1058,-0.155554,-0.0798794,-0.0958743,-0.0473193
1542356261.050256241,-0.0102824,0.0283639,-0.154548,0.013613,0.0628004,-0.109897,0.23257,-0.162258,-0.0439712,-0.0949842,-0.173797,-0.104186
1542356261.098352125,-0.00615473,0.0387248,-0.162524,0.0569015,0.124063,-0.140095,0.249771,-0.324206,-0.0926274,-0.132365,-0.155788,-0.103368
1542356261.141164570,-0.00254557,0.0479655,-0.172888,0.0685867,0.167841,-0.190978,0.0726559,-0.0453851,-0.45301,-0.162385,-0.133642,-0.141235
1542356261.189198581,0.0098885,0.0610006,-0.18989,0.14846,0.217508,-0.23374,0.547284,-0.242153,0.0250309,-0.15466,-0.0992156,-0.198167
1542356261.232010493,0.0225787,0.0721115,-0.20012,0.1911,0.219076,-0.230302,0.336733,-0.528464,0.176491,-0.144735,-0.0628296,-0.265817
1542356261.280054307,0.0282195,0.0813298,-0.211139,0.184673,0.187905,-0.22667,0.194697,-0.46311,0.031502,-0.120199,-0.0299886,-0.368077
1542356261.322840103,0.0406655,0.0892994,-0.220082,0.213619,0.18417,-0.227273,0.30126,-0.210505,-0.0372164,-0.0866685,-0.00871203,-0.48557
1542356261.370898005,0.079382,0.0982268,-0.224119,0.321629,0.193634,-0.2242,0.119213,-0.181424,-0.319652,-0.050463,0.00641392,-0.62569
1542356261.418976752,0.0852288,0.108311,-0.237881,0.296416,0.187318,-0.239975,0.206956,-0.118272,-0.168628,-0.0104586,0.0416091,-0.764546
1542356261.461766492,0.00793739,0.153019,-0.14181,0.227667,0.242654,-0.14024,-0.0179864,0.00722769,-0.102419,-0.245517,-0.150119,0.035189
1542356261.509824157,0.0188985,0.164638,-0.148644,0.227422,0.247097,-0.137866,-0.0136838,0.103885,0.0441458,-0.225825,-0.0624751,-0.109683
1542356261.552605532,-0.00642806,0.184805,-0.129747,0.194613,0.257499,-0.107596,-0.291505,0.0587767,-0.108467,-0.270265,-0.159543,0.282561
1542356261.600665559,0.000127127,0.200352,-0.135934,0.147156,0.293816,-0.113008,-0.460161,0.063134,0.0861859,-0.275719,-0.110077,0.13984
1542356261.648773744,-0.0118135,0.230796,-0.134444,0.122852,0.282352,-0.0984515,-0.339303,-0.229833,-0.0113652,-0.219018,-0.115515,0.532136
1542356261.691576898,-0.014529,0.247663,-0.137544,0.0326245,0.316936,-0.0907282,-0.256606,-0.448279,-0.0640375,-0.223138,-0.139033,0.357946
1542356261.739604896,-0.0316592,0.243856,-0.12236,0.0108172,0.301607,-0.0719734,-0.280901,-0.142335,-0.0258135,-0.00651011,-0.0318498,1.16982
1542356261.782383376,-0.0505011,0.254668,-0.117799,-0.20647,0.27126,-0.0058102,-0.479647,-0.286683,-0.261503,0.0345686,-0.0487452,1.00151
1542356261.830506768,-0.0620088,0.271331,-0.114405,-0.22862,0.294648,0.0195375,-0.155388,-0.181251,-0.0428466,0.0975775,-0.0434659,0.839011
1542356261.878552841,-0.0649075,0.269905,-0.112769,-0.243342,0.315478,0.0196742,-0.308147,0.203318,-0.139896,-0.0263753,0.208395,1.72626
1542356261.921402973,-0.0832167,0.27749,-0.115827,-0.339113,0.284262,-0.0249416,-0.37111,0.724135,-0.155165,0.0328308,0.206135,1.68536
1542356261.969408748,-0.102776,0.281519,-0.110352,-0.349792,0.30902,-0.0312011,-0.317509,0.452929,-0.307771,-0.195601,0.347813,2.30796
1542356262.012198170,-0.124709,0.272961,-0.127757,-0.43805,0.101998,-0.187799,-0.355955,0.549854,0.10231,-0.173694,0.310377,2.32657
1542356262.060224411,-0.151092,0.272216,-0.136174,-0.486275,0.0405693,-0.188075,0.0929129,0.0187616,0.0286837,-0.181211,0.262605,2.32689
1542356262.108361744,-0.176938,0.272367,-0.147574,-0.507948,0.0221218,-0.209298,0.0852881,0.0196068,-0.0202304,-0.201858,0.206102,2.32621
1542356262.151132997,-0.107793,0.308403,-0.100176,-0.487107,0.0159148,-0.166994,0.242314,0.0291313,-0.0599035,-0.665296,0.172277,2.61852
1542356262.199195971,-0.130438,0.307766,-0.113121,-0.474162,-0.00267786,-0.21734,0.174155,-0.0648232,-0.0165444,-0.678551,0.102138,2.60557
1542356262.241988735,-0.15457,0.30575,-0.12896,-0.493092,-0.0252294,-0.278561,0.404154,0.134034,-0.0343859,-0.676873,0.0328756,2.61008
1542356262.290049348,-0.185183,0.302447,-0.148545,-0.517252,-0.0613645,-0.351199,0.712201,0.106975,-0.307099,-0.682848,0.00725593,2.66011
1542356262.338127238,-0.208009,0.302531,-0.16269,-0.484594,-0.0319288,-0.34417,0.415566,0.0553153,-0.402492,-0.690603,0.0346279,2.67194
1542356262.380920309,-0.227909,0.310325,-0.168624,-0.45375,0.0483648,-0.269371,0.0870349,0.228058,-0.0386332,-0.694822,0.0660365,2.69424
1542356262.428990138,-0.253281,0.330882,-0.178707,-0.42755,0.18971,-0.248132,0.0591643,0.205623,0.155754,-0.721925,0.0910698,2.73448
1542356262.471813290,-0.168472,0.372346,-0.105006,-0.396845,0.219622,-0.190048,0.0106125,0.0274506,0.123546,-0.660376,-0.519541,2.58369
1542356262.519796194,-0.181923,0.381971,-0.114939,-0.349399,0.210893,-0.209165,0.0100148,-0.0858173,-0.254007,-0.670025,-0.556781,2.61889
1542356262.562612697,-0.0867545,0.444847,-0.140437,-0.29978,0.225528,-0.259131,0.44011,0.248614,-0.212043,-0.124427,-0.140912,2.07876
1542356262.610684205,-0.115535,0.445686,-0.147082,-0.432329,0.122983,-0.20995,0.565017,0.0595452,-0.245543,-0.175788,-0.112237,2.12998
1542356262.658781304,-0.143813,0.443529,-0.163058,-0.508525,0.0363339,-0.273214,0.189297,-0.277735,-0.38032,-0.239452,-0.00483944,2.13668
1542356262.701563943,-0.16843,0.443029,-0.181252,-0.554238,0.0221603,-0.313144,-0.289866,0.134368,0.0177343,-0.25413,0.0947057,2.15687
1542356262.749624209,-0.196392,0.442559,-0.197517,-0.582775,0.005862,-0.309037,-0.373473,-0.0896585,0.242347,-0.293713,0.144806,2.17695
1542356262.792439488,-0.221686,0.442728,-0.210527,-0.586207,-0.00128737,-0.301571,-0.0801627,-0.166983,0.174373,-0.337912,0.135336,2.18875
1542356262.840505138,-0.242491,0.452315,-0.210062,-0.509205,0.0524344,-0.245971,0.151198,-0.142284,-0.241981,-0.3857,0.129071,2.21218
1542356262.888588577,-0.0728268,0.584309,-0.143465,-0.471798,0.0565557,-0.227276,0.0785614,-0.108332,-0.489383,0.113094,-0.314366,1.71765
1542356262.931318378,-0.0941594,0.587173,-0.152386,-0.496015,0.0540348,-0.226089,-0.264809,-0.176066,-0.200786,0.0844503,-0.256558,1.72134
1542356262.979479222,-0.115675,0.58846,-0.163985,-0.492823,0.0306706,-0.212547,-0.447849,-0.35487,0.327515,0.0808259,-0.224718,1.75871
1542356263.022177286,-0.140486,0.587579,-0.171014,-0.537495,0.00575134,-0.195125,-0.223596,-0.304439,0.227038,0.116134,-0.2611,1.82049
1542356263.070259404,-0.083638,0.696112,-0.136892,-0.56789,0.0238993,-0.188727,-0.0140413,-0.21823,-0.27388,-0.0959989,-0.339012,1.92044
1542356263.119206177,-0.115387,0.698623,-0.156344,-0.621095,-0.0308383,-0.259719,0.0488715,-0.345433,-0.312806,-0.0262685,-0.380302,1.99714
1542356263.161144988,-0.152166,0.687697,-0.173328,-0.733684,-0.166876,-0.271363,-0.0533693,-0.385951,-0.128424,0.0555045,-0.395675,2.03676
1542356263.209196155,-0.194792,0.66056,-0.176291,-0.817787,-0.294753,-0.205055,-0.0708144,0.0110788,-0.0105788,0.186861,-0.392968,2.08521
1542356263.251974234,-0.228804,0.630352,-0.167733,-0.844355,-0.379829,-0.120781,-0.178933,0.230806,0.00749319,0.27232,-0.381385,2.11741
1542356263.300009768,-0.266695,0.589072,-0.148161,-0.883532,-0.474397,-0.032155,-0.197427,0.154537,-0.146408,0.33089,-0.36761,2.13821
1542356263.348124981,-0.307965,0.549081,-0.13081,-0.920442,-0.53042,0.0223998,-0.19186,0.337364,-0.193861,0.351637,-0.360536,2.14581
1542356263.390951131,-0.347882,0.516275,-0.118584,-0.950517,-0.557062,0.0593913,-0.0986177,0.408334,-0.0842582,0.305579,-0.360555,2.14196
1542356263.438963225,-0.396267,0.487266,-0.113857,-0.976307,-0.561815,0.0749105,-0.0745871,0.144602,-0.0489881,0.19812,-0.358932,2.12603
1542356263.481795516,-0.140098,0.871223,-0.121534,-1.01799,-0.415581,0.137902,0.0734236,0.162805,-0.213329,-0.381947,0.173177,1.44144
1542356263.529828853,-0.164667,0.837874,-0.0940093,-0.762941,-0.545248,0.351585,0.0192661,0.150985,-0.0757887,-0.519502,0.196003,1.41717
