x,y,z,vx,vy,vz,phi,theta,psi
5.17634,-4.28941,-1.03149,6.54004,-8.23886,-10.4349,48.0531,20.9216,47.9091
5.16403,-3.82381,-1.08679,6.64036,-8.52893,-10.3112,47.8542,21.2437,48.182
5.29729,-4.31855,-1.14996,6.89651,-8.37196,-10.2133,47.8658,21.2732,48.2565
5.1082,-4.43972,-1.22545,6.70107,-8.62704,-10.7604,47.7338,21.3223,48.7167
4.728,-4.51911,-1.36745,6.98157,-8.77393,-10.5893,47.5817,21.5099,48.5445
4.62001,-4.57704,-1.92093,7.21672,-8.98606,-11.0272,47.3705,21.3262,48.8523
4.82343,-4.64176,-2.09813,7.05815,-9.24829,-11.1708,47.6989,21.3985,48.7051
5.17236,-4.91715,-2.06854,7.02252,-9.27291,-11.0304,48.0084,21.8189,48.89
5.25271,-4.71478,-2.61542,6.84136,-9.44967,-10.8469,48.2118,21.7188,49.0962
5.1467,-4.92961,-2.65814,6.83766,-10.1292,-10.9002,48.0739,21.7587,49.2314
4.82234,-4.82767,-2.61217,7.27536,-9.9893,-11.3153,48.3105,21.3516,49.611
4.7848,-5.12074,-2.54382,7.32687,-10.0411,-11.4206,48.3644,21.1323,49.7929
5.11765,-5.26314,-2.62087,7.52636,-10.4422,-11.545,48.0757,21.1605,49.919
5.50606,-5.4126,-2.57244,7.42746,-10.4823,-11.9126,48.0604,21.2722,49.7942
5.79073,-5.26513,-2.46899,8.26756,-10.879,-11.291,48.0553,21.1976,49.2438
5.69387,-5.13326,-2.47862,8.43413,-10.829,-11.0304,48.3063,21.2677,49.0298
5.55138,-4.81769,-2.53137,8.70438,-10.3533,-10.963,48.3709,21.4039,49.0532
5.59909,-5.05097,-2.54769,8.47025,-10.0808,-10.5896,48.6127,21.3033,49.0213
5.73202,-5.05156,-2.89728,8.36918,-10.4379,-10.4906,48.6731,21.4748,49.2436
5.62682,-4.93702,-2.96081,8.15474,-10.3883,-10.6985,48.4025,21.6328,48.9613
5.8905,-5.14776,-2.98072,7.99622,-9.80558,-11.0377,48.0794,21.5954,48.9645
5.72941,-5.33443,-3.04503,8.20084,-10.178,-11.4218,48.3477,21.5419,48.8568
5.56754,-5.28988,-2.9573,8.64072,-10.0542,-11.2514,48.3359,21.31,48.6132
5.74179,-5.28815,-2.88786,8.80402,-10.1494,-11.1918,48.1607,21.2879,48.9495
5.78491,-5.25147,-3.02337,8.42245,-10.4797,-11.2602,47.9844,21.4217,49.1923
5.78569,-5.6696,-2.98354,8.08743,-10.6569,-11.1755,47.8949,21.5802,49.1014
6.37838,-5.98134,-2.98751,8.18496,-10.9123,-10.8719,47.9515,21.061,49.0494
6.59657,-6.23707,-3.0559,8.22049,-10.8997,-10.4998,47.8047,20.9219,49.1663
6.57855,-6.08047,-3.10722,8.1879,-11.0339,-10.165,47.9234,20.7266,49.3669
6.37596,-6.41039,-3.7222,8.32609,-11.2354,-10.3954,47.9096,20.6106,49.6156
6.38667,-6.4782,-3.08598,8.45536,-11.3533,-10.254,47.6955,20.5492,49.6927
6.57145,-6.39825,-3.12316,8.8373,-11.728,-10.2983,47.7397,20.4641,49.6832
6.8619,-6.58567,-3.10292,8.72827,-11.8681,-10.715,47.4499,20.5513,49.7055
6.67257,-6.47817,-2.89007,8.75818,-11.7914,-10.387,47.5647,20.4869,49.7217
6.76553,-6.6313,-3.29914,8.81451,-12.091,-10.2285,47.675,20.358,49.696
7.06191,-6.48356,-3.5471,8.68661,-11.9326,-10.7173,47.5874,20.706,49.7696
6.78207,-6.65096,-3.73104,8.59477,-12.0948,-10.991,47.1016,20.8196,49.6072
7.20959,-6.69185,-3.42764,8.84935,-12.2824,-10.3811,47.1588,21.0541,49.4301
7.46513,-6.59845,-3.69431,9.10317,-12.319,-10.2306,47.2314,21.1059,49.8995
7.49318,-6.68106,-3.92483,9.37018,-11.8,-10.9842,47.2124,20.8009,50.21
7.29423,-6.45978,-3.86912,9.47127,-11.8662,-11.0915,47.2456,20.7124,50.5037
7.57719,-6.29682,-3.85184,9.28939,-12.0911,-10.3884,47.2889,20.6413,50.6882
7.86338,-6.36957,-3.89622,9.14995,-12.4186,-10.3111,47.2184,20.6739,50.6033
7.77044,-6.84245,-4.10289,9.04589,-12.316,-10.1777,47.2296,20.9202,50.5172
7.72785,-6.73516,-4.48363,9.83019,-12.6536,-9.71887,47.2084,20.8598,50.4839
7.59536,-6.96407,-4.40546,9.72985,-12.3914,-9.45554,47.3834,20.5336,50.5236
7.84771,-6.70136,-4.48643,9.60827,-12.4763,-9.37559,47.7962,20.1236,50.6516
7.77857,-6.73812,-4.59564,9.46407,-12.572,-8.57156,47.6435,20.3597,50.7163
7.82092,-7.06389,-4.33576,9.66359,-12.8227,-8.84615,47.7518,20.5584,50.513
7.90624,-7.59007,-4.1535,9.86436,-13.2328,-8.83986,47.946,20.7873,50.7493
7.95384,-7.57752,-4.30712,9.85493,-12.7119,-9.22468,48.1041,21.3485,50.9998
8.06595,-7.40626,-4.20454,9.71925,-12.4101,-9.5982,48.3226,21.2967,50.6842
8.08865,-7.60157,-4.5088,9.77665,-12.3889,-9.72798,48.5018,21.4371,50.2752
8.15428,-7.46586,-4.88382,9.33579,-12.386,-9.98361,48.4228,21.6228,50.1886
8.26985,-7.6046,-5.03577,9.74832,-12.6415,-10.0022,48.5139,21.0535,50.125
8.61805,-7.59074,-5.20594,10.1093,-12.7686,-9.99801,48.5714,20.8968,50.0858
8.82935,-7.37511,-5.04565,10.4481,-12.5227,-10.608,48.8312,20.527,49.7403
8.81133,-7.77126,-4.7284,10.7176,-12.1422,-11.4904,48.7234,20.144,49.9191
9.12249,-8.01317,-4.76161,11.2443,-12.4012,-11.1944,48.9091,20.3025,49.3873
9.09993,-7.75524,-4.37878,11.3541,-11.8836,-11.0426,49.0873,20.0403,49.298
9.04616,-7.86473,-4.70753,11.2522,-12.0156,-11.4167,49.1397,20.2315,49.2786
9.04113,-8.03012,-4.78642,11.4878,-11.9017,-10.9332,49.1294,20.0372,49.2771
9.1154,-8.06476,-4.69209,11.2542,-12.5043,-10.5042,48.8559,19.9697,49.1218
9.35927,-7.97091,-4.80944,11.4733,-13.3268,-10.6364,48.6564,20.2158,49.2385
9.44984,-8.02573,-4.77239,11.5913,-13.884,-10.3391,48.4796,20.1942,49.0961
9.90905,-8.07003,-4.58967,11.71,-14.447,-10.1028,48.6463,20.2684,49.1929
9.85947,-8.08158,-4.77113,11.5467,-14.4344,-9.79576,48.7803,20.5684,49.2495
9.95171,-8.41331,-4.74834,11.467,-14.2992,-10.0974,48.3733,20.3421,49.7193
10.004,-8.46097,-4.92183,11.2003,-13.7752,-10.0259,48.1706,20.4732,49.6079
10.4557,-8.25414,-4.73527,10.818,-14.1765,-10.1004,48.3088,20.7145,49.8985
10.5458,-8.45079,-5.083,11.1974,-13.8441,-10.1838,48.5703,20.5364,49.7408
10.592,-8.45258,-4.91558,11.3711,-14.1065,-9.98856,48.8731,20.5284,49.4969
10.2556,-8.83509,-5.18428,11.6016,-13.6843,-9.40369,48.6741,20.777,49.8868
10.1151,-8.8183,-5.24642,11.3042,-13.7978,-9.20115,48.845,20.9816,49.7706
10.1791,-8.81896,-5.3083,11.5512,-13.9992,-8.90254,48.7428,21.0511,49.6805
10.1778,-8.78533,-5.38413,12.1015,-14.1425,-9.03736,48.7122,21.0529,49.7934
10.2081,-8.94117,-5.37325,12.4473,-13.7052,-9.6452,48.7627,21.3568,49.9626
10.2096,-8.97991,-5.23731,12.1747,-14.1535,-9.5654,48.8263,21.4186,50.3265
10.2238,-8.8837,-5.06149,12.2706,-14.4137,-9.13701,49.0268,21.2462,50.1965
9.96589,-8.83956,-5.1196,12.3256,-14.2239,-9.45762,48.8192,21.0214,50.1858
9.64605,-8.99428,-5.51693,12.015,-14.1207,-10.1081,49.1362,21.2286,50.1878
9.63609,-8.79558,-5.69458,12.2215,-13.5285,-9.99553,48.8904,21.3976,50.3612
9.5871,-8.9904,-5.74163,12.3134,-14.1898,-10.3347,48.942,21.0823,50.2984
9.37302,-8.83737,-5.73892,12.5697,-14.442,-10.5655,48.8473,21.2645,50.3021
9.92321,-8.97037,-5.78638,12.7728,-13.995,-10.4922,49.0271,21.5307,50.5621
10.0614,-9.26989,-5.36656,12.2943,-13.8213,-10.8581,48.8302,21.3496,51.0996
10.1713,-9.39959,-5.29145,12.3328,-13.7906,-10.8786,48.8371,21.1839,51.1272
10.2455,-9.53297,-5.28578,12.3384,-14.271,-10.5232,48.6536,21.0441,51.4861
10.3331,-9.70971,-5.40982,12.5445,-14.4256,-10.3853,48.438,20.7616,51.5486
10.2923,-9.84299,-5.74896,12.381,-14.4193,-10.4987,48.284,20.6955,51.6762
10.6108,-10.0627,-6.07426,12.1589,-14.2849,-10.0526,48.3283,20.4741,51.9297
10.6951,-9.84334,-6.36565,12.2266,-14.6205,-10.0848,48.2251,20.3628,51.9653
10.731,-9.7635,-6.72824,12.1039,-14.3902,-9.89528,47.9667,20.1909,51.8105
10.7238,-9.7733,-6.50397,12.0983,-14.0885,-9.68402,47.4895,20.3703,52.0856
10.8295,-9.57218,-6.59266,12.5443,-14.2938,-9.60322,47.2816,20.3909,52.1664
11.1221,-9.32041,-6.2886,12.471,-14.5719,-9.9366,47.0919,20.2253,51.9302
11.1458,-9.30718,-6.08823,12.43,-14.582,-9.6434,47.1804,20.2792,51.7845
11.0699,-9.5845,-5.49235,12.2559,-14.5384,-10.0825,47.3861,20.2621,51.8978
11.0268,-9.78845,-5.8228,12.2623,-14.452,-10.1894,47.0818,19.9521,51.6312
11.0145,-9.92112,-5.61609,11.9032,-14.3853,-10.3181,46.9778,19.6835,51.7574
11.1255,-10.1262,-5.6389,12.2662,-14.3366,-10.1886,46.6953,19.8518,51.7946
11.3572,-10.4702,-5.48337,11.9465,-13.9975,-10.3752,46.5413,19.8147,51.7967
11.302,-10.6937,-5.43459,11.7982,-13.5881,-10.3502,46.7247,19.8471,51.7252
11.3166,-10.6479,-5.57482,11.7694,-13.2168,-10.3268,46.7414,20.157,51.8953
11.7009,-10.5468,-6.08583,11.8262,-13.2793,-9.76838,46.7991,20.1742,51.6011
11.3637,-10.5047,-6.16012,11.8098,-13.3176,-10.4498,46.8574,19.9426,51.4729
11.7,-10.5002,-5.85061,11.6325,-13.3922,-10.422,46.9143,19.7886,51.4443
11.8054,-10.8219,-6.05376,11.3038,-14.2139,-10.6012,46.6982,19.339,51.5129
11.699,-10.4915,-5.90777,11.5399,-14.7855,-10.7311,46.855,19.2852,51.5349
11.6605,-10.6503,-6.02809,11.3249,-15.2551,-10.6198,46.8774,19.6993,51.5376
11.7493,-10.6022,-5.9771,11.1138,-14.8664,-11.1552,46.8764,19.6329,51.2267
11.7747,-10.5886,-5.92249,10.5751,-14.7274,-11.27,46.9362,19.911,51.2625
11.9127,-10.7133,-6.18933,10.5085,-14.4102,-11.3419,46.9285,20.187,51.2677
11.4785,-10.7654,-6.3104,10.0702,-14.2059,-10.939,46.7673,20.1812,51.0259
11.2495,-11.0413,-6.37843,10.0921,-14.281,-10.6289,46.7144,20.4638,51.2468
11.394,-11.1263,-6.37909,10.2808,-14.0417,-10.3613,46.7947,20.3388,51.3174
11.258,-11.3882,-6.38693,10.3223,-13.7198,-10.354,47.2127,20.2858,51.0209
10.9576,-11.49,-6.49879,9.98935,-13.3308,-10.1689,46.8604,20.2517,50.9045
10.9879,-11.6193,-6.53657,10.1211,-12.9855,-10.202,47.21,20.4552,51.3435
11.0675,-11.5019,-6.07123,10.5643,-13.2533,-10.1564,47.4626,20.3739,51.3258
11.2907,-11.5974,-6.31055,10.8175,-13.6854,-10.375,47.5379,20.3665,51.3431
11.453,-11.5058,-6.28271,11.0152,-13.1813,-10.9324,47.8006,20.4139,50.9224
11.6305,-11.4134,-6.2007,11.1712,-12.6586,-11.3087,47.1773,20.4314,50.7833
12.0182,-11.5938,-6.22725,11.3429,-12.3589,-11.289,46.8988,20.5247,51.0721
12.0654,-11.2497,-6.12556,11.2087,-12.0573,-11.2479,47.0601,20.2789,50.9502
11.8533,-11.4793,-6.0161,11.1406,-12.1731,-11.4777,47.0251,20.0994,50.804
11.9073,-11.1935,-5.93916,11.2193,-12.3969,-11.8913,47.2246,19.9436,50.6838
11.717,-11.5909,-6.10885,10.9552,-12.4448,-12.1159,46.9522,19.8676,50.2971
12.1338,-11.3097,-6.04925,11.1127,-12.3468,-12.3715,46.5962,19.9463,49.9115
12.2126,-11.5901,-6.34769,11.0086,-11.7731,-12.5341,46.3911,19.9742,49.8164
12.221,-12.1398,-6.54784,10.774,-11.7593,-12.189,46.3047,19.8111,50.2815
12.2991,-12.3063,-6.9559,11.5474,-12.1325,-11.9673,46.2662,19.4868,50.0466
12.2791,-12.2244,-6.98584,11.9027,-12.2725,-11.9117,46.286,19.1451,49.6596
12.1379,-12.2611,-7.32562,11.9883,-12.1709,-12.245,46.2676,19.2883,49.7815
12.0466,-12.2753,-7.49919,11.6847,-12.1467,-11.9299,46.1507,19.4774,49.4733
12.2389,-12.0388,-7.42711,11.776,-12.2285,-11.7514,46.0424,19.5693,49.113
12.2055,-12.139,-7.54636,11.7774,-12.615,-11.3654,45.9842,19.2211,48.8796
12.2754,-12.0783,-7.58357,12.5377,-12.8002,-11.1993,45.8107,18.8525,48.9803
12.3922,-11.9265,-7.59352,12.8715,-12.735,-11.2709,45.4671,18.8101,48.7365
12.6296,-12.0021,-7.70065,13.3008,-12.6532,-11.1287,45.0949,18.9149,48.6991
12.7154,-11.9518,-7.71989,12.9511,-13.6724,-10.7038,45.241,19.0092,48.6176
12.6333,-12.4037,-7.89806,12.7566,-13.44,-10.8071,45.1883,18.665,49.072
13.0986,-12.648,-7.71414,13.0474,-13.224,-10.4351,45.2265,18.5485,49.1273
13.022,-12.7827,-7.99181,13.208,-13.3145,-10.24,45.0653,18.6505,49.3517
12.6842,-13.1448,-8.43454,13.4117,-13.6819,-10.3746,45.1793,18.5362,49.0999
12.6606,-13.2009,-8.46196,13.6508,-13.469,-10.6874,45.2342,18.741,49.1962
12.9834,-13.0069,-8.52584,13.3557,-13.234,-10.1557,45.2069,18.7531,48.9296
12.9784,-13.2427,-8.77468,13.4035,-13.0653,-9.92256,45.468,18.8658,48.7829
13.0283,-13.4577,-8.50663,13.9069,-13.1243,-10.4092,45.5287,18.6239,48.8373
13.4382,-13.581,-8.31043,13.7974,-12.8556,-10.4624,45.5557,18.9527,48.7416
13.5471,-13.4781,-8.25405,13.6516,-12.5931,-10.4529,45.4468,18.7153,48.5847
14.1244,-13.6445,-8.2196,14.0913,-12.2798,-10.5614,45.3175,18.5872,48.708
14.2155,-13.9184,-8.3159,14.4241,-12.5198,-10.6633,45.0041,18.3732,48.8891
14.3412,-14.1215,-8.15679,14.5278,-12.3231,-10.9021,44.7495,18.6828,48.7519
14.5141,-14.2961,-7.91059,14.4131,-12.5603,-10.159,44.5892,18.7185,48.7597
14.0725,-14.3894,-8.26768,14.0093,-12.6811,-10.6312,44.57,18.87,48.7487
14.1879,-14.8027,-8.54634,14.0944,-13.0514,-10.8922,44.4975,18.8632,48.5217
14.4468,-14.8118,-8.53714,13.609,-12.6563,-10.8777,44.3222,18.8047,48.4208
14.4154,-15.14,-8.69,13.7576,-12.8773,-10.9486,44.1261,18.5787,48.5681
14.4894,-15.2394,-8.90419,13.4351,-13.121,-10.8666,44.1605,18.8644,48.5699
14.6777,-15.2849,-9.07161,13.2168,-13.3109,-11.1662,43.9648,19.1464,48.295
14.5626,-15.6901,-9.18123,13.7728,-13.7551,-11.1255,44.0766,18.5142,48.2654
14.55,-15.9797,-9.09641,13.9467,-13.4985,-10.8412,43.9347,18.7988,48.1093
14.5093,-16.1131,-9.02222,14.3342,-13.1825,-10.298,43.433,19.1393,47.8816
14.4788,-16.0406,-9.18076,14.6835,-13.3678,-10.1903,43.4154,19.0884,47.854
14.5923,-15.9396,-9.3258,14.8947,-13.0884,-10.3627,43.4844,19.4138,47.962
14.9268,-15.8984,-9.25831,14.8008,-13.5026,-9.90355,43.3142,19.5658,48.1051
15.0462,-16.0132,-9.13729,14.8089,-13.0673,-9.68571,42.6816,19.5193,47.8151
14.7301,-16.2145,-9.08123,14.9766,-12.8571,-9.7037,43.043,19.5539,47.9841
14.9724,-16.2285,-9.16564,14.8209,-13.4307,-10.3145,42.8831,19.541,47.8827
15.1071,-16.0959,-9.01014,14.6083,-13.7949,-10.164,42.8042,19.4028,48.0297
14.9346,-16.1121,-9.22703,14.7414,-13.5822,-10.4533,42.8725,19.5737,47.9308
14.8543,-15.9558,-9.49994,14.4559,-13.6483,-10.3799,43.002,19.4537,47.9531
14.7533,-16.0485,-9.55432,14.0483,-13.6415,-10.5706,42.8613,19.4255,47.6166
14.7987,-16.0381,-9.43138,14.3675,-13.5735,-10.8896,42.8,19.4901,47.4407
15.066,-15.6639,-9.52334,14.4793,-13.5693,-11.0808,42.6221,19.5949,47.2795
14.8207,-15.8854,-9.7995,14.1469,-13.8286,-10.856,42.6298,19.58,46.842
14.8842,-16.0434,-10.0008,13.5699,-13.5002,-11.1721,42.4808,19.5656,46.8952
14.99,-16.4539,-9.81137,13.7202,-12.9218,-11.5782,42.3787,19.2159,47.1109
15.2281,-16.7162,-9.90069,13.5814,-12.6492,-11.3397,42.365,18.9971,47.3817
15.2837,-16.9904,-9.90875,14.2968,-13.1311,-11.3271,42.107,19.068,47.2426
15.6947,-17.2427,-9.66182,14.606,-12.9961,-11.2497,42.0342,18.5923,47.2721
15.5276,-17.3884,-9.59208,14.7095,-13.3812,-11.1155,42.0824,18.5776,47.1798
15.4414,-17.3088,-9.61766,15.056,-13.3473,-11.5413,42.0984,18.2778,47.355
15.5299,-17.1486,-9.30962,14.7853,-13.5727,-11.5747,41.7068,18.5546,47.2777
15.4576,-17.2738,-9.07121,14.4135,-13.2638,-11.8489,41.7335,18.7739,47.2724
15.6376,-17.6071,-9.32183,14.4245,-13.1694,-11.6927,41.8782,18.7922,47.3807
15.7415,-17.641,-9.36745,14.9695,-13.0014,-11.3569,41.9111,18.6947,47.1616
15.6483,-17.5051,-9.34942,15.5208,-12.807,-11.938,41.8465,18.5895,47.3502
15.856,-17.6531,-10.0102,15.3442,-12.0701,-11.6274,42.3035,18.7026,47.3157
16.279,-18.181,-10.0189,15.1078,-12.0614,-12.1814,42.3545,18.7163,47.2858
16.6132,-18.0732,-10.2755,15.0057,-12.0717,-12.6515,41.9498,18.9499,47.2952
16.6778,-18.3026,-10.5499,15.1554,-12.2975,-12.515,41.9412,19.1462,47.3405
16.5661,-18.4723,-10.5129,15.0397,-12.8037,-12.2716,42.182,19.1557,47.3489
16.8614,-18.5466,-10.4379,14.6935,-12.8021,-12.3682,42.119,18.834,47.5071
16.965,-18.6605,-10.6332,14.9105,-12.8565,-12.3224,42.6327,18.9948,47.6731
16.7495,-18.8032,-10.883,15.5044,-12.7874,-12.2583,42.4489,19.03,47.5292
16.9806,-18.9492,-11.0453,15.5392,-12.6339,-12.2266,42.2776,19.3904,47.7435
17.1079,-18.898,-11.459,15.0591,-12.5479,-12.0567,42.3897,19.433,47.9266
16.8306,-19.0376,-11.5304,14.8026,-12.3663,-11.7132,42.2937,19.1645,48.2329
17.1716,-19.2785,-11.7247,14.6994,-12.5137,-11.9711,42.5084,19.5071,47.8176
17.266,-18.985,-12.0324,13.9402,-12.4053,-12.6753,42.822,19.6331,47.5095
17.4827,-19.2193,-12.2154,14.2372,-12.5699,-12.9476,42.9325,19.7167,47.5616
17.4255,-19.3984,-12.1252,14.6418,-12.5407,-12.9661,42.6476,19.9191,47.6295
17.2682,-19.4632,-12.1763,14.7225,-12.6921,-13.2259,42.7205,19.5922,47.5823
17.6429,-19.3345,-12.2044,14.3569,-12.3421,-13.6243,42.3527,19.5304,47.3759
17.8588,-19.3594,-12.2501,14.9405,-12.9539,-13.7239,42.4363,19.5888,47.5911
17.7747,-19.5605,-12.2425,15.3034,-13.3898,-13.4323,42.6525,19.9818,47.8564
17.3926,-19.4866,-12.4355,14.929,-13.4505,-13.3433,42.8572,20.1559,48.1795
17.3236,-19.6942,-12.7679,15.3128,-13.4849,-13.1331,42.9462,20.1558,48.3193
17.374,-19.7079,-12.6577,15.3365,-13.3453,-12.8672,42.9511,20.318,48.1138
17.3933,-19.7368,-13.1119,15.4615,-13.5781,-12.5788,42.4849,20.5828,48.1292
17.7748,-19.9943,-13.0519,15.9339,-13.9622,-12.7347,42.389,20.7039,48.3204
17.7511,-20.3426,-13.3927,16.2779,-14.5838,-12.5248,42.4993,21.1401,48.2084
17.792,-20.302,-13.3749,15.858,-14.5181,-12.2702,42.589,21.3515,48.2089
17.5832,-20.4354,-13.4506,16.1488,-14.3516,-12.0745,42.5678,21.3074,48.1998
17.9182,-20.5891,-13.3164,16.2613,-14.4328,-12.0418,42.5128,21.2986,48.387
18.038,-20.9557,-13.1319,16.3926,-14.3094,-12.0382,42.2561,21.4241,48.6205
18.3587,-21.1488,-13.2749,16.9947,-14.4015,-12.434,42.0581,21.6774,48.6442
18.2903,-21.6227,-13.316,16.8056,-14.9363,-12.2397,42.0175,21.7859,48.5884
18.5207,-21.6199,-13.4433,16.6041,-14.9019,-12.0581,42.0324,21.7852,48.6246
18.804,-21.8747,-13.2353,16.5372,-15.1571,-11.6584,41.9232,21.838,48.333
18.6125,-21.6159,-13.2946,16.573,-15.5339,-11.3695,41.8834,21.7658,48.1927
18.574,-21.7488,-13.4965,16.9112,-15.9399,-11.2691,42.1176,21.557,48.2762
18.4911,-22.0216,-13.2608,16.8139,-16.1639,-11.1601,41.9886,21.7647,48.1718
18.4241,-21.9045,-13.2376,17.4586,-16.2259,-11.0485,41.711,21.7974,47.8986
18.5106,-21.6839,-13.3186,17.0699,-15.9703,-10.9752,41.4206,21.9411,47.9891
18.4994,-21.64,-12.8845,17.2993,-16.2612,-11.4486,41.6899,22.1546,47.9219
18.732,-21.7251,-13.082,17.4461,-16.504,-11.5235,41.5186,21.9196,48.0676
19.0387,-22.0102,-13.1954,17.7073,-16.7986,-11.6499,41.4966,22.067,47.9715
19.0107,-22.054,-13.0832,18.1655,-17.4543,-11.5363,41.6151,22.0754,47.993
18.9383,-22.2675,-13.1539,18.2244,-18.0077,-11.4116,41.5649,22.0499,48.1737
19.0712,-22.2382,-13.5833,18.0357,-17.8684,-11.3258,41.7843,22.099,47.9683
19.3235,-22.2047,-13.7591,17.9151,-18.0291,-11.4693,41.8694,21.9512,47.5684
19.676,-22.2658,-13.7097,18.3645,-17.8543,-11.536,41.9898,21.8698,48.0401
19.5535,-22.3124,-13.5191,17.9524,-18.0916,-11.8517,41.8018,21.7626,47.6573
19.538,-22.4767,-13.573,18.1655,-18.2518,-12.1718,41.7463,21.6938,47.9232
19.6229,-22.6496,-13.4848,17.9893,-18.5036,-12.4427,41.5877,21.8051,47.8848
19.3512,-22.7609,-13.3287,17.9768,-18.496,-12.244,41.4501,22.2401,47.7502
19.4231,-23.0997,-13.4685,18.0486,-18.2168,-11.9201,41.3394,22.0018,48.1135
19.6351,-23.2213,-13.6148,17.8873,-17.7992,-11.4855,41.4086,21.6551,48.4088
19.753,-23.5948,-13.3967,18.0959,-17.4297,-11.913,41.0929,21.7564,48.5794
19.8765,-23.487,-13.4154,17.9749,-17.4938,-11.7213,41.0585,21.5912,48.577
20.1825,-23.2241,-13.6738,17.8459,-18.1847,-11.165,40.9871,21.5855,48.5038
20.503,-23.0026,-13.3553,17.9925,-18.2324,-10.6434,40.9203,21.3481,48.5489
20.2661,-23.23,-13.4874,17.8175,-17.8543,-10.4426,40.8589,20.8989,48.7751
20.3534,-23.441,-13.5014,18.2298,-17.6733,-10.6808,40.6798,20.8085,48.6969
20.3797,-23.6556,-13.2419,18.3027,-17.4343,-10.4991,40.4147,20.8998,48.4649
20.2248,-23.8626,-13.08,18.5454,-17.4328,-10.4797,40.2171,21.0676,48.1521
20.4207,-23.8452,-12.9652,18.836,-17.2697,-10.5499,40.0294,21.2663,48.3666
20.4078,-24.102,-12.9515,18.7057,-16.9187,-10.3489,40.1037,21.3076,48.2815
20.5109,-24.0296,-12.754,18.9407,-17.032,-10.4297,40.0025,21.4373,48.604
20.5368,-23.9871,-12.6437,18.897,-16.6915,-10.3469,39.7787,21.5513,48.1873
20.3814,-24.0247,-12.6723,19.0218,-16.4458,-9.80258,39.8598,21.7064,48.1389
20.5737,-23.785,-12.6987,19.0484,-17.0725,-9.98,39.8505,21.7038,48.1628
20.934,-24.1784,-12.4424,18.7075,-16.9395,-10.1463,39.6952,21.4564,48.1017
21.1073,-24.5234,-12.2911,18.374,-17.5026,-9.5238,39.395,21.2157,48.1232
21.2332,-24.4202,-12.464,18.6685,-17.348,-9.13762,39.1586,20.9712,48.5023
21.7949,-24.2567,-12.2226,18.5849,-17.367,-8.70427,38.6694,20.9329,48.7575
21.8438,-24.3042,-12.2827,18.0781,-17.1304,-9.23334,38.7365,20.9563,48.9333
21.8202,-24.1759,-12.5383,18.2835,-17.3224,-9.80306,38.7026,20.959,48.5981
21.7212,-24.0921,-12.0288,18.4462,-17.2899,-9.64438,38.7021,20.8159,48.7181
21.9797,-24.211,-12.1617,17.9746,-17.5388,-9.58911,38.5807,20.8749,48.8296
22.1919,-24.1423,-12.0935,18.1011,-17.8181,-9.73399,38.4702,20.9406,48.8172
22.5437,-24.119,-11.4323,17.852,-17.7674,-9.23271,38.5899,20.981,49.0475
22.7614,-24.1779,-11.5169,17.6983,-18.2732,-9.23319,38.4178,21.1429,49.2404
22.7719,-24.4225,-11.4428,17.9186,-18.1594,-8.75848,38.2038,20.9191,49.1847
22.9258,-24.2894,-11.3839,17.6863,-18.516,-8.50278,38.288,21.3245,48.9342
23.1631,-24.6459,-11.2797,17.6778,-18.753,-8.73088,38.6404,21.1336,49.0526
23.575,-24.5739,-10.9756,17.9065,-18.67,-8.69369,38.1713,21.237,48.8702
23.5301,-24.7404,-10.8516,17.6297,-18.6602,-9.15336,38.5186,21.5567,48.6714
23.5639,-24.8376,-10.7572,17.6767,-18.6983,-9.24766,38.6638,21.5055,48.7932
23.687,-24.9176,-10.5302,17.8211,-18.7725,-9.54089,38.5744,21.3822,48.6256
23.5557,-25.2039,-10.5652,17.3419,-18.5909,-9.96088,38.3252,21.1437,48.9999
23.6336,-25.307,-10.606,17.1015,-18.3506,-10.0223,38.1462,21.3093,48.8251
23.3763,-25.3995,-10.5773,16.9776,-18.3312,-10.2306,37.9696,21.3481,48.7296
23.7704,-25.831,-10.6495,16.8054,-18.3737,-10.3636,37.9046,21.5036,48.7387
23.8689,-25.7647,-10.8482,17.0365,-17.9468,-10.4527,38.0694,21.8918,48.8295
24.0881,-26.2741,-10.9348,16.8434,-18.4892,-10.5345,38.1212,21.8617,48.652
24.1826,-26.0583,-11.117,16.8627,-18.7052,-10.7206,38.0737,21.8306,48.4998
24.203,-26.248,-10.9598,16.7425,-18.2529,-10.7229,38.1163,21.8269,48.5151
24.0913,-26.1582,-11.1435,16.7585,-18.56,-10.6604,38.303,22.091,48.335
24.1305,-26.3267,-11.3398,17.25,-18.4858,-10.6796,38.1171,22.4433,47.9277
23.9866,-26.3382,-11.3744,17.3422,-18.3144,-10.6916,38.2763,22.3491,47.9377
24.0809,-26.6287,-11.233,17.0753,-18.203,-11.3591,38.2465,22.1103,47.8401
24.1998,-26.8422,-10.9658,17.4672,-17.7623,-10.9798,38.2414,21.9739,47.83
24.5617,-27.1539,-11.0714,17.5143,-17.4387,-10.5902,38.3263,21.7959,47.8027
24.7472,-27.2767,-10.9564,17.7097,-17.4893,-10.3247,38.4836,22.0876,47.6977
24.7162,-27.4474,-11.0344,17.991,-17.1759,-10.2448,37.9071,22.023,48.055
24.8791,-27.3591,-11.0014,18.0782,-17.6665,-9.82302,37.9365,22.1189,48.144
