UTC Timestamp,Latitude,Longitude,Heading
1542356930.714810447,39.7918759145336,116.498860098187,-151.787139892578
1542356930.762826293,39.7918758783926,116.498860160652,-151.776672363281
1542356930.805638425,39.7918758413472,116.498860190631,-151.775115966797
1542356930.853669499,39.7918755100829,116.498860282731,-151.782196044922
1542356930.901831897,39.7918754720962,116.498860314387,-151.789001464844
1542356930.944618333,39.791875443392,116.498860345392,-151.780426025391
1542356930.992628077,39.7918755194643,116.49886028157,-151.750915527344
1542356931.035431332,39.7918761867478,116.498859417233,-151.709930419922
1542356931.083459192,39.7918749374745,116.498855372019,-151.454376220703
1542356931.131615878,39.7918755403901,116.498854695232,-151.558624267578
1542356931.174356097,39.7918751526215,116.498855441678,-151.645141601562
1542356931.222424244,39.7918756260895,116.498855701749,-151.772399902344
1542356931.265213782,39.7918749997933,116.498855538327,-151.548217773438
1542356931.313314513,39.7918753235788,116.498855543377,-151.492340087891
1542356931.361342300,39.7918746612269,116.498854490384,-151.563079833984
1542356931.404169120,39.7918749371851,116.498854381718,-151.554290771484
1542356931.452273136,39.7918753094277,116.498853821369,-151.591491699219
1542356931.495023869,39.7918757176586,116.498853129992,-151.610565185547
1542356931.543026001,39.7918762927734,116.498852662342,-151.555084228516
1542356931.591164324,39.7918770894319,116.498852861487,-151.477722167969
1542356931.633956203,39.7918774907474,116.49885241376,-151.476287841797
1542356931.682009518,39.7918738559545,116.498849898945,-151.743072509766
1542356931.724787605,39.7918744263438,116.498849886277,-151.871551513672
1542356931.772864284,39.7918749179962,116.498849844194,-152.031005859375
1542356931.820931360,39.7918746936029,116.49885113072,-152.022796630859
1542356931.863743495,39.7918740783671,116.498850914965,-152.155883789062
1542356931.911779784,39.7918726685521,116.498848577455,-152.088562011719
1542356931.954622875,39.7918719789502,116.498847349382,-152.125274658203
1542356932.002640468,39.791871898183,116.498846806365,-152.124969482422
1542356932.045452468,39.791870941274,116.498847148669,-152.123138427734
1542356932.093509719,39.7918717246485,116.498846588438,-151.306213378906
1542356932.141660601,39.7918716989855,116.498846301408,-151.281829833984
1542356932.184394130,39.7918717946641,116.498846271371,-151.299957275391
1542356932.232426544,39.7918716793175,116.498845918618,-151.262603759766
1542356932.275245645,39.7918718101295,116.498846388046,-151.362426757812
1542356932.323291370,39.7918717621553,116.498846079569,-151.383972167969
1542356932.371392301,39.7918723910286,116.498847023357,-151.492889404297
1542356932.414181227,39.7918722864929,116.498847246198,-151.478546142578
1542356932.462221267,39.7918721681159,116.498847339876,-151.454925537109
1542356932.504980068,39.7918720554886,116.498847394625,-151.427764892578
1542356932.553061090,39.7918719096987,116.498847441233,-151.436340332031
1542356932.601138230,39.7918717508015,116.498847502715,-151.450439453125
1542356932.643926599,39.7918716161219,116.498847554183,-151.443725585938
1542356932.691982291,39.7918718967221,116.498846765317,-151.453277587891
1542356932.734738826,39.7918717347013,116.498847035205,-151.430877685547
1542356932.782864969,39.7918711300129,116.498846022891,-151.469848632812
1542356932.830971802,39.7918709874026,116.498846191451,-151.440612792969
1542356932.873710216,39.7918706935664,116.49884593606,-151.582763671875
1542356932.921787799,39.7918705564861,116.498846082664,-151.549591064453
1542356932.964575974,39.7918704049273,116.498846143491,-151.586883544922
1542356933.012597138,39.7918704285282,116.498845945484,-151.741485595703
1542356933.060724422,39.7918700726865,116.498845827012,-151.848449707031
1542356933.103526067,39.7918698617533,116.49884589977,-151.878601074219
1542356933.151607210,39.7918696597387,116.498845934482,-151.895904541016
1542356933.194320310,39.7918695478612,116.498845888994,-151.951324462891
1542356933.242368974,39.7918693713784,116.498845904718,-152.034759521484
1542356933.285186447,39.7918707539221,116.498844106127,-151.062866210938
1542356933.333238574,39.791871009585,116.498843294551,-151.080169677734
1542356933.381361568,39.7918705124465,116.498843576966,-150.884307861328
1542356933.424145123,39.7918705249941,116.498843153159,-150.790618896484
1542356933.472185250,39.7918704964856,116.498842744081,-150.718902587891
1542356933.514998781,39.7918704422973,116.498842174099,-150.764923095703
1542356933.563039011,39.7918704429918,116.498841743185,-150.842590332031
1542356933.611142783,39.791870562899,116.498841575174,-150.864685058594
1542356933.653906354,39.7918710542505,116.498841699508,-150.778198242188
1542356933.701971495,39.7918713999022,116.498841008898,-150.745666503906
1542356933.744772576,39.7918714567944,116.498840548256,-150.794464111328
1542356933.792814068,39.7918715623498,116.498839675306,-150.943298339844
1542356933.840903808,39.7918721756305,116.498839075367,-151.330413818359
1542356933.883759010,39.7918710542747,116.498843585323,-151.113128662109
1542356933.931771028,39.7918711938842,116.4988429419,-151.666778564453
1542356933.974559435,39.7918717700187,116.498843287645,-152.244232177734
1542356934.022617906,39.7918718759252,116.498843434734,-153.058471679688
1542356934.070688476,39.791871241636,116.498844906824,-153.956115722656
1542356934.113552191,39.7918708392546,116.498844732403,-154.693115234375
1542356934.161564949,39.7918706995239,116.4988446399,-155.478118896484
1542356934.204376946,39.7918677596343,116.498841688886,-148.307647705078
1542356934.252369076,39.7918676120941,116.498841431995,-149.051544189453
1542356934.300554788,39.7918671676395,116.49884090138,-146.807159423828
1542356934.343266099,39.7918672124362,116.498840794111,-147.441345214844
1542356934.391346206,39.791867128284,116.498840784476,-148.079315185547
1542356934.434136293,39.7918671172238,116.498840703794,-148.507476806641
1542356934.482165594,39.7918671696149,116.498840614412,-148.869201660156
1542356934.524962146,39.7918673196961,116.498840576021,-149.087371826172
1542356934.573028227,39.7918673980884,116.498840523794,-149.267486572266
1542356934.621090423,39.7918668658909,116.498838274616,-140.496917724609
1542356934.663909796,39.7918668690931,116.498838160202,-140.552917480469
1542356934.711994220,39.791866535945,116.498837886485,-139.613800048828
1542356934.754741164,39.7918665593107,116.498837775648,-139.586273193359
1542356934.802808821,39.7918668520019,116.498837564488,-140.170623779297
1542356934.850935122,39.7918668658364,116.498837789953,-140.201080322266
1542356934.893708627,39.791866905001,116.498838374648,-140.24365234375
1542356934.941735219,39.7918669015971,116.498838680308,-140.271423339844
1542356934.984571050,39.791866880028,116.498838954796,-140.276489257812
1542356935.032573104,39.7918668130967,116.498839186407,-140.284332275391
1542356935.080696861,39.7918655205555,116.498835960173,-139.620574951172
1542356935.123559290,39.7918656244521,116.498836189435,-139.648010253906
1542356935.171564057,39.7918656455274,116.498836541508,-139.696502685547
1542356935.214315860,39.7918655092907,116.498836985533,-139.679718017578
1542356935.262377542,39.7918654628995,116.498837415899,-139.680450439453
1542356935.310539887,39.7918645322478,116.498834767066,-140.659881591797
1542356935.353294575,39.7918647216262,116.498834688287,-140.693389892578
1542356935.401339177,39.7918647235294,116.498834973352,-140.715270996094
1542356935.444137250,39.7918647526166,116.498835162408,-140.739593505859
1542356935.492196133,39.7918647936018,116.49883541217,-140.765747070312
1542356935.540282488,39.7918648498734,116.49883549549,-140.800018310547
1542356935.583061420,39.7918631069532,116.498832208656,-140.828094482422
1542356935.631126452,39.7918630390386,116.498832576886,-140.885498046875
1542356935.673954525,39.7918628672087,116.498832960689,-140.925140380859
1542356935.721962037,39.7918625751544,116.49883198188,-140.686614990234
