x,y,z,vx,vy,vz,phi,theta,psi
8.22158,9.20151,0.749912,2.79505,5.41446,-1.60219,41.2357,19.525,47.6426
8.23555,9.22858,0.741901,2.80115,5.41557,-1.60896,41.2609,19.5287,47.6727
8.24956,9.25566,0.733856,2.80681,5.41557,-1.61732,41.2898,19.5412,47.6979
8.26359,9.28274,0.72577,2.81344,5.41802,-1.62442,41.3194,19.5377,47.73
8.27766,9.30983,0.717648,2.82189,5.42087,-1.63207,41.3509,19.5334,47.762
10.1973,9.64759,1.28228,5.99416,5.95914,-0.699688,42.5458,23.1531,47.7065
10.2273,9.67739,1.27879,6.0099,5.96548,-0.706079,42.5678,23.1445,47.7416
10.2574,9.70721,1.27526,6.02856,5.97,-0.712463,42.6019,23.142,47.7717
10.2875,9.73706,1.27169,6.04597,5.97531,-0.71832,42.6338,23.1439,47.7922
10.3177,9.76694,1.2681,6.0624,5.97913,-0.723723,42.665,23.144,47.8192
10.3481,9.79683,1.26449,6.08018,5.98316,-0.7298,42.7015,23.1456,47.8433
10.3785,9.82675,1.26084,6.09923,5.98579,-0.735963,42.7294,23.1469,47.8681
10.4089,9.85668,1.25716,6.11607,5.99192,-0.741809,42.7583,23.1486,47.9038
10.4395,9.88664,1.25345,6.13619,5.99678,-0.746335,42.7867,23.1474,47.9341
10.4702,9.91662,1.24972,6.15283,6.00291,-0.753475,42.8043,23.1418,47.9558
10.501,9.94664,1.24595,6.17117,6.00582,-0.761141,42.8382,23.1386,47.9873
10.5318,9.97667,1.24214,6.18932,6.01133,-0.767667,42.8711,23.1356,48.0072
12.286,10.8752,1.47561,9.04044,7.4401,-0.376562,44.3018,19.1172,48.9603
12.3312,10.9124,1.47373,9.06512,7.44719,-0.380809,44.335,19.1163,48.9911
12.3765,10.9496,1.47183,9.08823,7.45453,-0.385396,44.3662,19.1133,49.0211
12.422,10.9869,1.4699,9.11349,7.46126,-0.389732,44.3988,19.0984,49.0437
12.4675,11.0242,1.46795,9.13757,7.46757,-0.391512,44.4277,19.0995,49.0663
12.5132,11.0616,1.46599,9.15969,7.47551,-0.396684,44.4533,19.0971,49.095
12.559,11.0989,1.46401,9.18172,7.48155,-0.402871,44.4682,19.0986,49.1144
12.6049,11.1363,1.462,9.20451,7.48741,-0.407371,44.4816,19.1028,49.1305
12.651,11.1738,1.45996,9.22666,7.49516,-0.411287,44.4969,19.1068,49.156
12.6971,11.2113,1.4579,9.2498,7.50203,-0.417355,44.5254,19.1062,49.1814
12.7433,11.2488,1.45582,9.27233,7.50929,-0.422812,44.5596,19.1064,49.2068
12.7897,11.2863,1.4537,9.2952,7.51646,-0.427033,44.5871,19.1053,49.2253
12.9593,11.7836,1.42142,9.51835,8.30066,-0.480801,42.5274,20.6547,49.1432
13.0069,11.8251,1.41902,9.5424,8.30947,-0.48728,42.5538,20.6583,49.1649
13.0546,11.8667,1.41658,9.56573,8.32043,-0.492951,42.5863,20.6558,49.1868
13.1024,11.9083,1.41412,9.59048,8.33075,-0.497538,42.616,20.6619,49.2108
13.1504,11.9499,1.41163,9.61226,8.34317,-0.502,42.646,20.68,49.2374
13.1984,11.9916,1.40912,9.6356,8.35476,-0.506609,42.6592,20.6791,49.2643
13.2466,12.0334,1.40659,9.65949,8.36491,-0.510917,42.6733,20.6807,49.2821
13.2949,12.0752,1.40403,9.68174,8.3759,-0.516221,42.6964,20.679,49.3117
13.3433,12.1171,1.40145,9.70345,8.38633,-0.520048,42.722,20.6857,49.3286
13.3918,12.1591,1.39885,9.72797,8.39812,-0.526355,42.7447,20.6843,49.354
13.4405,12.201,1.39622,9.7497,8.41063,-0.531353,42.7681,20.6856,49.3762
13.4892,12.2431,1.39356,9.77425,8.42061,-0.536756,42.7817,20.6882,49.3974
13.9474,11.3886,0.716969,10.4699,6.91971,-1.64923,43.4791,17.2195,45.9315
13.9998,11.4232,0.708723,10.4947,6.92374,-1.65651,43.5041,17.2153,45.9493
14.0522,11.4578,0.700441,10.5188,6.92645,-1.66396,43.5161,17.2177,45.9762
14.1048,11.4924,0.692121,10.5462,6.92908,-1.67219,43.5449,17.2104,45.9981
14.1575,11.5271,0.68376,10.5704,6.93291,-1.67918,43.5612,17.2062,46.0153
14.2104,11.5617,0.675364,10.5941,6.93604,-1.68695,43.5824,17.2128,46.0316
14.2634,11.5964,0.666929,10.6185,6.93887,-1.69545,43.5842,17.2049,46.0537
14.3165,11.6311,0.658452,10.6449,6.94149,-1.70252,43.6045,17.1937,46.0685
14.3697,11.6658,0.649939,10.6698,6.94514,-1.71217,43.6353,17.1889,46.0913
14.423,11.7005,0.641378,10.6951,6.94889,-1.72159,43.6569,17.1795,46.1139
14.4765,11.7353,0.632771,10.7189,6.95108,-1.7316,43.6789,17.1854,46.1312
14.5301,11.77,0.624112,10.7434,6.95491,-1.73848,43.6863,17.1808,46.1546
14.0326,12.064,0.840905,9.87447,7.43535,-1.38621,41.2327,24.2461,49.0309
14.0819,12.1012,0.833974,9.89807,7.44314,-1.39517,41.2603,24.2566,49.0473
14.1314,12.1384,0.826998,9.92353,7.45297,-1.40391,41.2742,24.2673,49.0609
14.1811,12.1756,0.819978,9.94715,7.46175,-1.41266,41.2996,24.2709,49.0795
14.2308,12.213,0.812915,9.97005,7.47197,-1.42038,41.3164,24.2754,49.0968
14.2806,12.2503,0.805813,9.99448,7.48156,-1.42837,41.3349,24.2817,49.1081
14.3306,12.2877,0.798671,10.0194,7.48982,-1.43749,41.3608,24.2783,49.1249
14.3807,12.3252,0.791484,10.0433,7.50122,-1.44445,41.379,24.2834,49.1349
14.4309,12.3627,0.784262,10.0682,7.51327,-1.45382,41.3896,24.2784,49.1491
14.4813,12.4002,0.776993,10.092,7.52331,-1.46253,41.4061,24.28,49.1574
14.5317,12.4379,0.76968,10.1162,7.53404,-1.47243,41.4222,24.2912,49.1762
14.5823,12.4755,0.762318,10.1393,7.54368,-1.48001,41.4429,24.296,49.1953
14.5847,11.9313,0.681819,10.1043,6.54383,-1.61301,46.6168,22.0412,45.3007
14.6352,11.964,0.673755,10.1315,6.54565,-1.62333,46.6269,22.0351,45.318
14.6859,11.9968,0.665638,10.1562,6.54796,-1.63299,46.6441,22.0286,45.3367
14.7366,12.0295,0.657473,10.1807,6.54821,-1.64221,46.6428,22.0256,45.3353
14.7875,12.0623,0.649263,10.2049,6.54922,-1.65109,46.649,22.0322,45.3443
14.8386,12.095,0.641007,10.2316,6.54912,-1.66046,46.6633,22.0376,45.3649
14.8897,12.1278,0.632705,10.2579,6.54864,-1.66771,46.6679,22.0347,45.3726
14.941,12.1605,0.624366,10.2843,6.55153,-1.67756,46.6859,22.0309,45.3905
14.9924,12.1933,0.615978,10.3089,6.55289,-1.6864,46.6959,22.0286,45.4191
15.044,12.226,0.607547,10.3338,6.55372,-1.69618,46.7035,22.0297,45.4146
15.0957,12.2588,0.599066,10.3578,6.55411,-1.70506,46.7091,22.0228,45.4159
15.1475,12.2916,0.59054,10.3846,6.55716,-1.71448,46.7148,22.0217,45.4335
15.1232,12.192,2.12242,10.3022,6.36081,0.815881,45.8054,25.5129,46.6037
15.1748,12.2238,2.1265,10.329,6.36363,0.812672,45.821,25.5131,46.6152
15.2264,12.2556,2.13056,10.3563,6.36776,0.810796,45.8306,25.5099,46.6189
15.2782,12.2874,2.13462,10.3847,6.36804,0.807167,45.8478,25.5152,46.6269
15.3301,12.3193,2.13865,10.4135,6.37121,0.804421,45.8545,25.5147,46.6443
15.3822,12.3511,2.14268,10.4423,6.37276,0.802343,45.872,25.5111,46.6565
15.4344,12.383,2.14669,10.4706,6.37689,0.798511,45.8797,25.5132,46.666
15.4867,12.4149,2.15068,10.4964,6.37933,0.79598,45.8862,25.5123,46.6648
15.5392,12.4468,2.15466,10.5223,6.38156,0.792226,45.8966,25.5059,46.6662
15.5918,12.4787,2.15862,10.5502,6.38587,0.789807,45.9028,25.5047,46.6736
15.6446,12.5106,2.16257,10.5796,6.38909,0.785926,45.9204,25.509,46.6866
15.6975,12.5426,2.1665,10.6064,6.39374,0.781458,45.9258,25.5144,46.6867
13.9585,12.5598,1.42191,7.65179,6.36138,-0.443073,45.0255,23.2966,45.6762
13.9968,12.5916,1.4197,7.66872,6.36282,-0.447286,45.0379,23.2976,45.6983
14.0351,12.6234,1.41746,7.68731,6.36367,-0.452069,45.0609,23.2948,45.7189
14.0735,12.6553,1.4152,7.70258,6.36596,-0.458164,45.0666,23.2976,45.7368
14.1121,12.6871,1.41291,7.72057,6.36769,-0.461833,45.0721,23.2951,45.7381
14.1507,12.7189,1.4106,7.7367,6.36969,-0.466841,45.0631,23.3019,45.7328
14.1893,12.7508,1.40827,7.75483,6.37132,-0.472204,45.0614,23.302,45.7322
14.2281,12.7826,1.40591,7.77158,6.37409,-0.477458,45.0602,23.2997,45.7386
14.267,12.8145,1.40352,7.78902,6.37497,-0.482765,45.0646,23.3041,45.7377
14.3059,12.8464,1.4011,7.80484,6.37549,-0.488148,45.0687,23.3026,45.7509
14.3449,12.8783,1.39866,7.82018,6.37757,-0.49262,45.0675,23.2993,45.7474
14.384,12.9101,1.3962,7.83911,6.37838,-0.497675,45.0742,23.3111,45.7531
14.7519,12.4016,1.78759,8.38462,5.48737,0.151802,42.7179,21.8815,43.7596
14.7938,12.429,1.78835,8.40206,5.48702,0.149898,42.7281,21.8844,43.7554
14.8358,12.4564,1.7891,8.41896,5.48776,0.147547,42.7231,21.8792,43.7546
14.8779,12.4839,1.78983,8.43688,5.48734,0.144935,42.731,21.8774,43.7658
14.9201,12.5113,1.79056,8.45335,5.48686,0.143637,42.7335,21.8711,43.7722
14.9624,12.5387,1.79128,8.47034,5.48633,0.139962,42.7335,21.8631,43.778
15.0047,12.5662,1.79198,8.48692,5.48493,0.134824,42.7338,21.8665,43.7804
15.0472,12.5936,1.79265,8.50269,5.48397,0.133099,42.7458,21.8698,43.7876
15.0897,12.621,1.79332,8.51893,5.48522,0.129916,42.7445,21.8703,43.7916
15.1323,12.6485,1.79397,8.53442,5.48358,0.127163,42.7399,21.8745,43.7914
15.175,12.6759,1.7946,8.5501,5.48288,0.12404,42.7376,21.8786,43.7868
15.2177,12.7033,1.79522,8.56646,5.48184,0.120797,42.7414,21.8807,43.7936
16.6658,12.7584,2.08971,10.9044,5.52199,0.604706,43.5475,20.0361,46.746
16.7203,12.786,2.09273,10.9281,5.52059,0.602106,43.5486,20.0296,46.7559
16.775,12.8136,2.09574,10.9484,5.51795,0.602172,43.5486,20.0223,46.7559
16.8297,12.8412,2.09875,10.9709,5.51668,0.600816,43.5525,20.0295,46.7639
16.8846,12.8688,2.10175,10.9926,5.51614,0.598896,43.5402,20.0292,46.7584
16.9395,12.8963,2.10475,11.0155,5.51259,0.596421,43.5411,20.0404,46.7623
16.9946,12.9239,2.10773,11.0386,5.51163,0.595337,43.541,20.0345,46.7518
17.0498,12.9515,2.11071,11.0622,5.50966,0.595154,43.5461,20.0385,46.7493
17.1051,12.979,2.11368,11.0869,5.50698,0.594563,43.5495,20.0348,46.7471
17.1605,13.0066,2.11666,11.1098,5.50669,0.593836,43.548,20.0346,46.7455
17.2161,13.0341,2.11962,11.1331,5.50314,0.589922,43.5302,20.0373,46.7437
17.2718,13.0616,2.12257,11.1566,5.50188,0.588314,43.5418,20.0371,46.745
17.5987,12.9296,1.85137,11.6576,5.25337,0.119383,45.5686,24.7466,48.2907
17.657,12.9559,1.85197,11.6847,5.25294,0.116293,45.5705,24.7405,48.279
17.7154,12.9821,1.85255,11.713,5.25193,0.111969,45.5698,24.7294,48.2742
17.7739,13.0084,1.85311,11.7404,5.25301,0.107702,45.5695,24.7238,48.271
17.8326,13.0346,1.85365,11.768,5.25223,0.104221,45.5555,24.7228,48.263
17.8915,13.0609,1.85417,11.7955,5.25121,0.0986038,45.5584,24.7173,48.2527
17.9505,13.0872,1.85466,11.8225,5.25146,0.0944495,45.5523,24.7107,48.2413
18.0096,13.1134,1.85513,11.8511,5.24931,0.0904582,45.5561,24.7124,48.246
18.0688,13.1397,1.85559,11.8784,5.24973,0.0858278,45.5528,24.7201,48.249
18.1282,13.1659,1.85601,11.9061,5.24789,0.0812118,45.544,24.7267,48.2418
18.1877,13.1922,1.85642,11.9346,5.24777,0.0754729,45.5413,24.7257,48.2376
18.2474,13.2184,1.8568,11.9612,5.24706,0.0711269,45.5359,24.7293,48.2422
18.1196,13.5839,1.03669,11.6494,5.79921,-1.27578,42.7994,21.4995,45.8354
18.1778,13.6129,1.03031,11.6693,5.7975,-1.28238,42.7942,21.5022,45.834
18.2362,13.6419,1.0239,11.6921,5.79676,-1.2881,42.7816,21.5065,45.8182
18.2946,13.6709,1.01746,11.7168,5.7972,-1.29403,42.7885,21.4937,45.8163
18.3532,13.6999,1.01099,11.7404,5.79839,-1.30063,42.773,21.4867,45.8037
18.4119,13.7289,1.00449,11.7624,5.79869,-1.30817,42.7541,21.4929,45.7972
18.4708,13.7579,0.997948,11.7859,5.79902,-1.31427,42.7458,21.4982,45.7824
18.5297,13.7868,0.991377,11.8102,5.80039,-1.32124,42.7271,21.4996,45.7634
18.5887,13.8159,0.984771,11.8343,5.8011,-1.32722,42.7109,21.516,45.7467
18.6479,13.8449,0.978135,11.8598,5.80006,-1.33344,42.7061,21.5195,45.7391
18.7072,13.8739,0.971468,11.8834,5.79984,-1.3408,42.6893,21.5199,45.7281
18.7666,13.9029,0.964764,11.9065,5.79826,-1.34844,42.6701,21.5164,45.7074
18.8128,14.1761,0.183344,11.9022,6.1797,-2.63653,44.4222,18.7553,44.7568
18.8723,14.207,0.170161,11.9236,6.17785,-2.64629,44.4209,18.76,44.7394
18.932,14.2379,0.15693,11.9459,6.17676,-2.65568,44.4128,18.7646,44.7239
18.9917,14.2688,0.143651,11.9695,6.17536,-2.66616,44.394,18.7719,44.7062
19.0515,14.2997,0.130321,11.9901,6.17287,-2.67575,44.3661,18.7743,44.686
19.1115,14.3305,0.116942,12.0122,6.17163,-2.68318,44.3613,18.772,44.6819
19.1716,14.3614,0.103526,12.0347,6.17047,-2.69262,44.3544,18.7768,44.6723
19.2317,14.3922,0.090063,12.056,6.16931,-2.70191,44.3408,18.7743,44.6614
19.292,14.4231,0.0765535,12.0792,6.16664,-2.71175,44.3334,18.7744,44.6612
19.3524,14.4539,0.0629946,12.0999,6.16461,-2.72074,44.3193,18.7762,44.6455
19.4129,14.4847,0.0493909,12.1207,6.16248,-2.73062,44.3139,18.7696,44.6337
19.4735,14.5155,0.0357378,12.1441,6.16033,-2.74119,44.3049,18.7688,44.6158
18.9326,13.7225,0.514587,11.1857,4.79509,-1.94599,46.1517,21.1919,45.2013
18.9885,13.7465,0.504857,11.2082,4.78949,-1.9555,46.1293,21.1956,45.1792
19.0446,13.7705,0.49508,11.2282,4.78587,-1.96351,46.1176,21.2045,45.1624
19.1007,13.7944,0.485262,11.25,4.78184,-1.97131,46.1032,21.2116,45.1559
19.157,13.8183,0.475405,11.2709,4.77629,-1.97919,46.0981,21.2051,45.1395
19.2133,13.8422,0.46551,11.2904,4.77075,-1.98634,46.0849,21.2003,45.1232
19.2698,13.8661,0.455578,11.3116,4.76402,-1.99609,46.0762,21.1986,45.1159
19.3263,13.8899,0.445597,11.3321,4.75897,-2.00557,46.0703,21.1954,45.1066
19.383,13.9137,0.435569,11.354,4.75557,-2.01469,46.0534,21.1914,45.0938
19.4398,13.9374,0.425496,11.3766,4.74958,-2.02384,46.0383,21.193,45.0832
19.4966,13.9612,0.415377,11.3977,4.7428,-2.0338,46.0263,21.2004,45.0712
19.5536,13.9849,0.405208,11.4203,4.73852,-2.04028,46.0095,21.1992,45.054
19.4693,14.8616,0.935524,11.2103,6.17866,-1.14788,44.6641,21.8373,52.8279
19.5254,14.8925,0.929784,11.2297,6.18135,-1.15483,44.6602,21.8311,52.8044
19.5815,14.9234,0.92401,11.2509,6.18249,-1.16095,44.6381,21.8304,52.7864
19.6378,14.9543,0.918206,11.2709,6.18419,-1.16664,44.6307,21.8422,52.7743
19.6942,14.9853,0.912373,11.2912,6.18517,-1.17158,44.611,21.8398,52.7515
19.7506,15.0162,0.906515,11.3101,6.18751,-1.17537,44.5991,21.848,52.7354
19.8072,15.0471,0.900638,11.3298,6.19088,-1.18031,44.5902,21.8432,52.7262
19.8638,15.0781,0.894736,11.3496,6.1919,-1.18708,44.5709,21.8344,52.7146
19.9206,15.109,0.888801,11.3686,6.19372,-1.19352,44.5516,21.8373,52.7046
19.9774,15.14,0.882833,11.3906,6.19495,-1.19857,44.539,21.8326,52.6781
20.0344,15.171,0.876841,11.4081,6.19818,-1.20445,44.5208,21.8352,52.6624
20.0914,15.202,0.870819,11.4287,6.20105,-1.20981,44.5048,21.8382,52.6488
19.5067,15.6895,0.534709,10.384,6.93257,-1.76184,45.911,20.2994,48.7197
19.5586,15.7242,0.5259,10.4005,6.93408,-1.76886,45.8936,20.3011,48.6971
19.6106,15.7589,0.517056,10.4187,6.93569,-1.77597,45.8672,20.3009,48.6699
19.6627,15.7935,0.508176,10.4363,6.93618,-1.78069,45.8493,20.3009,48.6405
19.7149,15.8282,0.499272,10.4528,6.93667,-1.78808,45.8255,20.2948,48.6125
19.7672,15.8629,0.490332,10.4699,6.93824,-1.79474,45.8036,20.2938,48.589
19.8195,15.8976,0.481358,10.4859,6.93865,-1.80197,45.781,20.2915,48.5712
19.8719,15.9323,0.472348,10.5036,6.94167,-1.80907,45.7538,20.2908,48.5508
19.9245,15.967,0.463303,10.5204,6.94159,-1.81628,45.7257,20.2936,48.5344
19.9771,16.0017,0.454222,10.5384,6.94295,-1.82256,45.7034,20.2946,48.5143
20.0297,16.0364,0.445109,10.5547,6.94432,-1.82974,45.6795,20.2837,48.495
20.0825,16.0711,0.43596,10.5727,6.94752,-1.83542,45.66,20.275,48.4806
19.8218,15.4644,-0.112806,10.0617,5.88054,-2.73469,44.9205,19.0763,46.9076
19.8721,15.4938,-0.12648,10.0759,5.87815,-2.74498,44.8943,19.0788,46.8869
19.9225,15.5232,-0.140205,10.0888,5.876,-2.75596,44.8846,19.0692,46.868
19.973,15.5526,-0.153985,10.1024,5.87096,-2.76511,44.8584,19.0656,46.8324
20.0235,15.582,-0.16781,10.118,5.86785,-2.77239,44.8298,19.0578,46.7985
20.0741,15.6113,-0.181672,10.1301,5.86519,-2.77977,44.8161,19.0602,46.7809
20.1247,15.6406,-0.195571,10.1455,5.86122,-2.78993,44.7934,19.0566,46.7547
20.1754,15.67,-0.209521,10.1603,5.85946,-2.79991,44.762,19.0596,46.7321
20.2262,15.6993,-0.22352,10.1755,5.85685,-2.80784,44.7352,19.0545,46.7151
20.2771,15.7285,-0.23756,10.1903,5.85451,-2.81795,44.7063,19.0463,46.694
20.3281,15.7578,-0.251649,10.2036,5.85164,-2.82466,44.6888,19.0523,46.6668
20.3791,15.7871,-0.265773,10.2171,5.85014,-2.83338,44.661,19.0628,46.6304
20.8208,14.872,-0.210093,10.8704,4.28564,-2.7247,42.9571,18.7181,45.9322
20.8751,14.8934,-0.223717,10.8855,4.27782,-2.73247,42.9345,18.7171,45.9018
20.9295,14.9148,-0.237379,10.9009,4.27143,-2.74146,42.9109,18.7208,45.8812
20.984,14.9362,-0.251086,10.9171,4.26492,-2.75076,42.8912,18.7149,45.8673
21.0386,14.9575,-0.26484,10.93,4.2584,-2.75853,42.8592,18.7047,45.8362
21.0933,14.9788,-0.278633,10.9452,4.25119,-2.76876,42.8358,18.7021,45.8048
21.148,15.0001,-0.292477,10.9591,4.24586,-2.77826,42.8091,18.6998,45.7826
21.2028,15.0213,-0.306368,10.9719,4.2381,-2.78671,42.7795,18.7025,45.7529
21.2577,15.0425,-0.320302,10.9861,4.2319,-2.79539,42.7549,18.6954,45.7185
21.3126,15.0636,-0.334279,11.0019,4.2248,-2.80513,42.7277,18.6892,45.6944
21.3676,15.0848,-0.348305,11.0146,4.2192,-2.81341,42.6936,18.6969,45.6758
21.4227,15.1059,-0.362372,11.0288,4.21094,-2.82155,42.6661,18.6925,45.6448
20.9109,14.2783,0.441189,10.0999,2.79795,-1.47332,42.7444,17.6149,49.0127
20.9613,14.2923,0.433823,10.1126,2.78572,-1.47754,42.7256,17.6076,48.9831
21.0119,14.3062,0.426435,10.1253,2.77362,-1.48273,42.6991,17.6041,48.9625
21.0625,14.3201,0.419022,10.1384,2.76147,-1.48882,42.6767,17.6072,48.9426
21.1132,14.3339,0.411578,10.1506,2.74978,-1.49292,42.6609,17.6037,48.9207
21.164,14.3476,0.404113,10.1621,2.74077,-1.4968,42.6418,17.6132,48.8915
21.2148,14.3613,0.396629,10.174,2.73106,-1.4996,42.6085,17.6179,48.857
21.2657,14.375,0.389131,10.1855,2.7203,-1.50671,42.5833,17.6123,48.8258
21.3166,14.3886,0.381598,10.1964,2.70967,-1.51154,42.5572,17.6241,48.797
21.3676,14.4021,0.37404,10.2084,2.69998,-1.51797,42.5243,17.6127,48.7578
21.4186,14.4156,0.36645,10.221,2.68855,-1.52246,42.5032,17.612,48.7398
21.4698,14.4291,0.358838,10.2311,2.67826,-1.52735,42.471,17.611,48.7161
21.7173,13.9403,0.288846,10.5883,1.86814,-1.63288,41.1196,23.8292,48.4332
21.7702,13.9496,0.280682,10.6038,1.85822,-1.63719,41.0863,23.8343,48.401
21.8232,13.9589,0.272496,10.6191,1.85028,-1.64088,41.0535,23.8296,48.3746
21.8763,13.9682,0.264291,10.6341,1.841,-1.64552,41.0209,23.8268,48.3402
21.9295,13.9774,0.256064,10.6483,1.83166,-1.64887,40.9857,23.8289,48.304
21.9827,13.9865,0.247819,10.6646,1.82227,-1.65211,40.952,23.8185,48.2725
22.0361,13.9957,0.239559,10.6798,1.8145,-1.65647,40.9162,23.8139,48.2437
22.0895,14.0047,0.231276,10.6952,1.8055,-1.66346,40.8768,23.8034,48.2055
22.1429,14.0138,0.222959,10.7103,1.79809,-1.67043,40.845,23.8044,48.1812
22.1965,14.0228,0.214607,10.7262,1.7889,-1.67484,40.8106,23.8121,48.1432
22.2501,14.0317,0.206233,10.741,1.77953,-1.67836,40.7707,23.8065,48.1135
22.3038,14.0406,0.197841,10.7545,1.7723,-1.68356,40.7423,23.8064,48.0805
22.6557,13.6138,-0.626007,11.2652,1.02932,-3.04288,41.6258,24.1488,44.5677
22.712,13.619,-0.641222,11.2828,1.01843,-3.05036,41.5792,24.1495,44.5181
22.7684,13.624,-0.656474,11.2991,1.00589,-3.05893,41.5372,24.1449,44.4836
22.8249,13.6291,-0.671768,11.3151,0.992791,-3.06752,41.4955,24.1442,44.4505
22.8815,13.634,-0.687106,11.3308,0.980927,-3.07564,41.4612,24.1353,44.4138
22.9381,13.6389,-0.702484,11.3467,0.968095,-3.08396,41.4328,24.1301,44.381
22.9949,13.6438,-0.717904,11.3639,0.954478,-3.09326,41.3904,24.1253,44.3416
23.0517,13.6486,-0.733371,11.3801,0.942117,-3.09999,41.3505,24.1242,44.311
23.1086,13.6533,-0.748871,11.3962,0.928893,-3.10777,41.3057,24.1132,44.2603
23.1656,13.6579,-0.76441,11.4113,0.916833,-3.11507,41.2769,24.1148,44.2303
23.2226,13.6625,-0.779985,11.4259,0.904341,-3.12529,41.2424,24.1126,44.1846
23.2798,13.667,-0.795611,11.443,0.892317,-3.13332,41.2032,24.1165,44.1471
22.8996,11.952,-0.264593,10.7357,-2.00494,-2.24162,46.0384,20.8838,44.262
22.9532,11.942,-0.275801,10.7497,-2.0287,-2.25058,46.0004,20.8803,44.2239
23.007,11.9318,-0.287054,10.764,-2.05388,-2.25863,45.9487,20.8752,44.1852
23.0608,11.9215,-0.298347,10.7795,-2.07646,-2.26693,45.9063,20.8719,44.1435
23.1147,11.9112,-0.309682,10.793,-2.10144,-2.27561,45.8669,20.8922,44.1008
23.1687,11.9007,-0.32106,10.806,-2.12497,-2.28292,45.8351,20.8983,44.0696
23.2227,11.89,-0.332474,10.818,-2.14912,-2.29168,45.7957,20.893,44.0298
23.2768,11.8793,-0.343933,10.8317,-2.17387,-2.30099,45.7595,20.8958,43.9841
23.331,11.8684,-0.355437,10.8446,-2.19764,-2.30919,45.7255,20.8958,43.9313
23.3852,11.8574,-0.366983,10.8557,-2.2235,-2.31579,45.6845,20.8893,43.8903
23.4395,11.8463,-0.378562,10.8709,-2.24627,-2.32411,45.6462,20.897,43.8468
23.4938,11.8351,-0.390183,10.8844,-2.27002,-2.33362,45.6077,20.8974,43.8108
23.4568,12.3378,-0.413414,10.7488,-1.43912,-2.35708,45.1032,20.5051,45.0751
23.5105,12.3306,-0.4252,10.7617,-1.46122,-2.36708,45.0729,20.5078,45.0537
23.5643,12.3233,-0.437035,10.7739,-1.48356,-2.37564,45.0387,20.5089,45.0151
23.6182,12.3158,-0.448913,10.788,-1.50527,-2.3833,45.0009,20.5127,44.9666
23.6721,12.3083,-0.46083,10.799,-1.5277,-2.39282,44.963,20.5141,44.9393
23.7261,12.3007,-0.472794,10.812,-1.54904,-2.39946,44.9165,20.5132,44.8909
23.7802,12.2929,-0.484791,10.8242,-1.57153,-2.40588,44.8633,20.5089,44.8429
23.8343,12.2851,-0.496821,10.837,-1.59392,-2.41317,44.8091,20.5113,44.7899
23.8885,12.2771,-0.508887,10.8497,-1.61636,-2.42045,44.767,20.5136,44.7516
23.9428,12.269,-0.520989,10.8635,-1.63805,-2.42616,44.7186,20.5134,44.7126
23.9971,12.2608,-0.533119,10.876,-1.66141,-2.43316,44.677,20.5128,44.6751
24.0515,12.2525,-0.545285,10.889,-1.68459,-2.44045,44.6395,20.5064,44.6226
24.4734,12.9533,-0.521884,11.5191,-0.517204,-2.38301,43.5214,22.7934,44.6812
24.531,12.9508,-0.533799,11.5336,-0.533158,-2.39124,43.4739,22.7937,44.6414
24.5886,12.9481,-0.545755,11.5475,-0.550994,-2.39838,43.4326,22.8008,44.5917
24.6464,12.9453,-0.557747,11.5616,-0.566775,-2.40393,43.3895,22.7935,44.5526
24.7042,12.9425,-0.569767,11.5758,-0.583887,-2.40937,43.3445,22.7935,44.5097
24.7621,12.9396,-0.581814,11.5911,-0.599887,-2.41643,43.3002,22.7851,44.4627
24.82,12.9366,-0.593896,11.6042,-0.61626,-2.4236,43.2551,22.7756,44.4141
24.8781,12.9335,-0.606014,11.6197,-0.635436,-2.43128,43.2243,22.7661,44.3622
24.9362,12.9303,-0.61817,11.6346,-0.652009,-2.43793,43.1811,22.7678,44.3129
24.9943,12.9271,-0.63036,11.6486,-0.669245,-2.44515,43.1405,22.7618,44.2736
25.0526,12.9237,-0.642586,11.6641,-0.686058,-2.45016,43.093,22.7597,44.2284
25.1109,12.9203,-0.654837,11.6794,-0.703097,-2.45676,43.0541,22.7518,44.1871
25.8053,11.1937,-1.29762,12.763,-3.56418,-3.50648,42.8509,27.2295,42.5223
25.8691,11.1759,-1.31515,12.782,-3.58827,-3.51493,42.8051,27.234,42.4834
25.933,11.1579,-1.33273,12.8004,-3.61127,-3.52195,42.7531,27.2227,42.4391
25.997,11.1399,-1.35034,12.8183,-3.63493,-3.52933,42.6987,27.2182,42.3853
26.0611,11.1217,-1.36798,12.8388,-3.65753,-3.53836,42.6376,27.2146,42.3245
26.1253,11.1034,-1.38567,12.8581,-3.68201,-3.54843,42.5852,27.2233,42.2825
26.1896,11.085,-1.40341,12.8769,-3.70561,-3.55749,42.5419,27.2188,42.2381
26.254,11.0665,-1.4212,12.8942,-3.72862,-3.5672,42.4914,27.2177,42.1852
26.3185,11.0478,-1.43904,12.9136,-3.75223,-3.57379,42.4364,27.2149,42.1228
26.383,11.0291,-1.45691,12.9312,-3.77472,-3.5837,42.3695,27.2208,42.0666
26.4477,11.0102,-1.47483,12.9503,-3.79777,-3.59407,42.3218,27.2177,42.0053
26.5124,10.9912,-1.4928,12.9699,-3.82014,-3.60475,42.2715,27.2221,41.9541
