timestamp,x,y,z,vx,vy,vz,phi,theta,psi
1542356737.224118108,0,0,0,0,-0,0,0,0,0
1542356737.283315000,118.544,-117.272,9.21614,0,0,0,4.54302,2.34423,-258.658
1542356737.304115109,0,0,0,0,-0,0,0,0,0
1542356737.364105005,0,0,0,0,-0,0,0,0,0
1542356737.404156996,0,0,0,0,-0,0,0,0,0
1542356737.444138244,0,0,0,0,-0,0,0,0,0
1542356737.484937000,118.608,-117.311,9.17329,0,0,0,4.37806,2.48464,-258.774
1542356737.564113599,0,0,0,0,-0,0,0,0,0
1542356737.604110427,0,0,0,0,-0,0,0,0,0
1542356737.644106521,0,0,0,0,-0,0,0,0,0
1542356737.684114037,0,0,0,0,-0,0,0,0,0
1542356737.724143732,0,0,0,0,-0,0,0,0,0
1542356737.784114681,0,0,0,0,-0,0,0,0,0
1542356737.824116191,0,0,0,0,-0,0,0,0,0
1542356737.884119608,0,0,0,0,-0,0,0,0,0
1542356737.944124148,0,0,0,0,-0,0,0,0,0
1542356737.984118443,0,0,0,0,-0,0,0,0,0
1542356737.988886000,118.699,-117.304,9.19341,0,0,0,4.26508,2.36414,-258.698
1542356738.064121491,0,0,0,0,-0,0,0,0,0
1542356738.089690000,118.638,-117.332,9.18356,0,0,0,4.42697,2.44693,-258.631
1542356738.164115469,0,0,0,0,-0,0,0,0,0
1542356738.204115139,0,0,0,0,-0,0,0,0,0
1542356738.244112161,0,0,0,0,-0,0,0,0,0
1542356738.284114906,0,0,0,0,-0,0,0,0,0
1542356738.324108397,0,0,0,0,-0,0,0,0,0
1542356738.364122790,0,0,0,0,-0,0,0,0,0
1542356738.404116715,0,0,0,0,-0,0,0,0,0
1542356738.464116771,0,0,0,0,-0,0,0,0,0
1542356738.524154744,0,0,0,0,-0,0,0,0,0
1542356738.544107668,0,0,0,0,-0,0,0,0,0
1542356738.593688000,118.618,-117.3,9.20941,0,0,0,4.37345,2.65978,-258.706
1542356738.624133634,0,0,0,0,-0,0,0,0,0
1542356738.664124202,0,0,0,0,-0,0,0,0,0
1542356738.724142431,0,0,0,0,-0,0,0,0,0
1542356738.784104677,0,0,0,0,-0,0,0,0,0
1542356738.844122152,0,0,0,0,-0,0,0,0,0
1542356738.884115217,0,0,0,0,-0,0,0,0,0
1542356738.924141457,0,0,0,0,-0,0,0,0,0
1542356738.964116579,0,0,0,0,-0,0,0,0,0
1542356738.996900000,118.667,-117.32,9.18623,0,0,0,4.33582,2.73114,-258.58
1542356739.064107080,0,0,0,0,-0,0,0,0,0
1542356739.097690000,118.673,-117.321,9.18344,0,0,0,4.34801,2.85195,-258.522
1542356739.198481000,118.636,-117.331,9.17324,0,0,0,4.33951,2.88636,-258.528
1542356739.244109597,0,0,0,0,-0,0,0,0,0
1542356739.299286000,118.615,-117.315,9.19163,0,0,0,4.27244,2.61553,-258.673
1542356739.364124534,0,0,0,0,-0,0,0,0,0
1542356739.404126243,0,0,0,0,-0,0,0,0,0
1542356739.444116096,0,0,0,0,-0,0,0,0,0
1542356739.464108460,0,0,0,0,-0,0,0,0,0
1542356739.484114083,0,0,0,0,-0,0,0,0,0
1542356739.524119724,0,0,0,0,-0,0,0,0,0
1542356739.584120069,0,0,0,0,-0,0,0,0,0
1542356739.601691000,118.561,-117.316,9.19606,0,0,0,4.33671,2.63239,-258.585
1542356739.664116307,0,0,0,0,-0,0,0,0,0
1542356739.704118953,0,0,0,0,-0,0,0,0,0
1542356739.702480000,118.647,-117.301,9.20633,0,0,0,4.35762,2.60632,-258.679
1542356739.744122268,0,0,0,0,-0,0,0,0,0
1542356739.764123049,0,0,0,0,-0,0,0,0,0
1542356739.824126111,0,0,0,0,0.00629955,0,0,0,0
1542356739.884115290,0,0,0,0,0.00629955,0,0,0,0
1542356739.964118150,0,0,0,0,0.00629955,0,0,0,0
1542356740.004125947,0,0,0,0,0.0561232,0,0,0,0
1542356740.044129766,0,0,0,0,0.0561232,0,0,0,0
1542356740.064121203,0,0,0,0,0.0561232,0,0,0,0
1542356740.105682000,118.648,-117.293,9.20319,0,0,0,4.24363,2.68066,-258.678
1542356740.164109344,0,0,0,0,0.0561232,0,0,0,0
1542356740.224137469,0,0,0,0,0.0458149,0,0,0,0
1542356740.264116733,0,0,0,0,0.0458149,0,0,0,0
1542356740.307286000,118.571,-117.274,9.19707,0,0,0,4.3518,2.93686,-258.758
1542356740.344104613,0,0,0,0,0.0458149,0,0,0,0
1542356740.384110408,0,0,0,0,0.0458149,0,0,0,0
1542356740.404111111,0,0,0,0,0.0859029,0,0,0,0
1542356740.464118895,0,0,0,0,0.0859029,0,0,0,0
1542356740.504119644,0,0,0,0,0.0859029,0,0,0,0
1542356740.564110861,0,0,0,0,0.0859029,0,0,0,0
1542356740.609688000,118.628,-117.306,9.16915,0,0,0,4.28833,2.24333,-258.547
1542356740.664149357,0,0,0,0,0.16207,0,0,0,0
1542356740.684120974,0,0,0,0,0.16207,0,0,0,0
1542356740.724113763,0,0,0,0,0.16207,0,0,0,0
1542356740.764125500,0,0,0,0,0.16207,0,0,0,0
1542356740.904114249,0,0,0,0,0.205594,0,0,0,0
1542356740.944109954,0,0,0,0,0.205594,0,0,0,0
1542356740.984123692,0,0,0,0,0.205594,0,0,0,0
1542356741.024138386,0,0,0,0,0.251409,0,0,0,0
1542356741.064123565,0,0,0,0,0.251409,0,0,0,0
1542356741.113676000,118.538,-117.319,9.21158,0,0,0,4.40058,2.71766,-258.743
1542356741.214508000,118.542,-117.329,9.2069,0,0,0,4.57086,2.57788,-258.734
1542356741.264107894,0,0,0,0,0.265726,0,0,0,0
1542356741.284119315,0,0,0,0,0.265726,0,0,0,0
1542356741.364134330,0,0,0,0,0.265726,0,0,0,0
1542356741.404103131,0,0,0,0,0.282334,0,0,0,0
1542356741.464120213,0,0,0,0,0.282334,0,0,0,0
1542356741.516892000,118.488,-117.353,9.18204,0,0,0,4.664,2.47434,-258.834
1542356741.584123519,0,0,0,0,0.282334,0,0,0,0
1542356741.617655000,118.504,-117.335,9.19271,0,0,0,4.71547,2.59101,-258.795
1542356741.704117144,0,0,0,0,0.310969,0,0,0,0
1542356741.718477000,118.362,-117.372,9.19988,0,0,0,4.30753,2.63295,-258.725
1542356741.784109968,0,0,0,0,0.310969,0,0,0,0
1542356741.824113948,0,0,0,0,0.349911,0,0,0,0
1542356741.884086917,0,0,0,0,0.349911,0,0,0,0
1542356741.924132131,0,0,0,0,0.349911,0,0,0,0
1542356741.964124268,0,0,0,0,0.349911,0,0,0,0
1542356742.004133977,0,0,0,0,0.419206,0,0,0,0
1542356742.020884000,118.326,-117.367,9.18865,0,0,0,4.54774,2.56521,-258.747
1542356742.084123259,0,0,0,0,0.419206,0,0,0,0
1542356742.124124825,0,0,0,0,0.419206,0,0,0,0
1542356742.164115787,0,0,0,0,0.419206,0,0,0,0
1542356742.224129385,0,0,0,0,0.430087,0,0,0,0
1542356742.284124757,0,0,0,0,0.430087,0,0,0,0
1542356742.304118648,0,0,0,0,0.430087,0,0,0,0
1542356742.384107900,0,0,0,0,0.430087,0,0,0,0
1542356742.424123015,0,0,0,0,0.217048,0,0,0,0
1542356742.464138726,0,0,0,0,0.217048,0,0,0,0
1542356742.524137903,0,0,0,0,0.217048,0,0,0,0
1542356742.564112438,0,0,0,0,0.217048,0,0,0,0
1542356742.604135526,0,0,0,0,0.167224,0,0,0,0
1542356742.625676000,118.113,-117.448,9.21061,0,0,0,4.59211,2.59535,-258.738
1542356742.704121906,0,0,0,0,0.167224,0,0,0,0
1542356742.726487000,118.181,-117.443,9.19338,0,0,0,4.71974,2.55748,-258.671
1542356742.764109053,0,0,0,0,0.167224,0,0,0,0
1542356742.804142903,0,0,0,0,0.00687223,0,0,0,0
1542356742.904115401,0,0,0,0,0.00687223,0,0,0,0
1542356742.928066000,118.192,-117.454,9.18868,0,0,0,4.71041,2.41705,-258.576
1542356742.984113058,0,0,0,0,0.00687223,0,0,0,0
1542356743.024145068,0,0,0,0,-0.0704404,0,0,0,0
1542356743.028855000,117.939,-117.426,9.24161,0,0,0,3.98808,2.46229,-258.739
1542356743.124120204,0,0,0,0,-0.0704404,0,0,0,0
1542356743.129669000,117.887,-117.431,9.24817,0,0,0,3.65824,2.41839,-258.787
1542356743.204118480,0,0,0,0,0.0727311,0,0,0,0
1542356743.224114369,0,0,0,0,0.0727311,0,0,0,0
1542356743.244114291,0,0,0,0,0.0727311,0,0,0,0
1542356743.284108505,0,0,0,0,0.0727311,0,0,0,0
1542356743.324137171,0,0,0,0,0.0727311,0,0,0,0
1542356743.364109544,0,0,0,0,0.0727311,0,0,0,0
1542356743.444109809,0,0,0,0,0.0733038,0,0,0,0
1542356743.584166310,0,0,0,0,0.0733038,0,0,0,0
1542356743.624121451,0,0,0,0,0.124846,0,0,0,0
1542356743.633658000,118.01,-117.444,9.23624,0,0,0,3.89947,2.48907,-258.799
1542356743.724115794,0,0,0,0,0.124846,0,0,0,0
1542356743.734455000,118.075,-117.431,9.20963,0,0,0,4.11009,2.39289,-258.825
1542356743.844116214,0,0,0,0,0.174669,0,0,0,0
1542356743.884122639,0,0,0,0,0.174669,0,0,0,0
1542356743.924126973,0,0,0,0,0.174669,0,0,0,0
1542356743.984163966,0,0,0,0,0.174669,0,0,0,0
1542356744.024115305,0,0,0,0,0.202731,0,0,0,0
1542356744.036888000,118.072,-117.435,9.22621,0,0,0,3.65407,2.40914,-258.693
1542356744.104112415,0,0,0,0,0.202731,0,0,0,0
1542356744.144105401,0,0,0,0,0.202731,0,0,0,0
1542356744.184118902,0,0,0,0,0.202731,0,0,0,0
1542356744.238477000,117.955,-117.46,9.2259,0,0,0,4.16109,2.29997,-258.74
1542356744.264132522,0,0,0,0,0.226784,0,0,0,0
1542356744.339256000,117.954,-117.444,9.22611,0,0,0,4.20053,2.28222,-258.903
1542356744.404127888,0,0,0,0,0.255418,0,0,0,0
1542356744.444120828,0,0,0,0,0.255418,0,0,0,0
1542356744.484125820,0,0,0,0,0.255418,0,0,0,0
1542356744.504133143,0,0,0,0,0.255418,0,0,0,0
1542356744.524131064,0,0,0,0,0.255418,0,0,0,0
1542356744.564129930,0,0,0,0,0.255418,0,0,0,0
1542356744.641664000,117.979,-117.403,9.2224,0,0,0,3.89875,2.59049,-260.753
1542356744.704105371,0,0,0,0,0.294933,0,0,0,0
1542356744.742450000,117.999,-117.384,9.22191,0,0,0,3.82119,2.56502,-261.337
1542356744.824134920,0,0,0,0,0.333876,0,0,0,0
1542356744.843262000,117.997,-117.361,9.22077,0,0,0,3.80929,2.61274,-262.01
1542356744.864096901,0,0,0,0,0.333876,0,0,0,0
1542356744.944056000,117.802,-117.402,9.20972,0,0,0,3.9424,2.81846,-263.528
1542356744.964118979,0,0,0,0,0.333876,0,0,0,0
1542356745.044120386,0,0,0,0,0.379691,0,0,0,0
1542356745.084112105,0,0,0,0,0.379691,0,0,0,0
1542356745.124116557,0,0,0,0,0.379691,0,0,0,0
1542356745.145654000,117.826,-117.361,9.20438,0,0,0,3.99141,2.67889,-265.293
1542356745.164121102,0,0,0,0,0.379691,0,0,0,0
1542356745.246460000,117.806,-117.345,9.21079,0,0,0,3.94951,2.60188,-266.26
1542356745.304117691,0,0,0,0,0.420352,0,0,0,0
1542356745.344116202,0,0,0,0,0.420352,0,0,0,0
1542356745.424124286,0,0,0,0,0.439823,0,0,0,0
1542356745.464131010,0,0,0,0,0.439823,0,0,0,0
1542356745.504149921,0,0,0,0,0.439823,0,0,0,0
1542356745.564114751,0,0,0,0,0.439823,0,0,0,0
1542356745.548843000,117.537,-117.342,9.24824,0,0,0,3.99052,2.92931,-267.883
1542356745.644115047,0,0,0,0,0.474757,0,0,0,0
1542356745.664122511,0,0,0,0,0.474757,0,0,0,0
1542356745.724121719,0,0,0,0,0.474757,0,0,0,0
1542356745.750445000,117.495,-117.297,9.23278,0,0,0,3.87816,3.4132,-267.875
1542356745.804117378,0,0,0,0,0.499955,0,0,0,0
1542356745.851243000,117.389,-117.366,9.25262,0,0,0,3.67702,3.37299,-267.532
1542356745.904105631,0,0,0,0,0.499955,0,0,0,0
1542356745.944120020,0,0,0,0,0.499955,0,0,0,0
1542356746.004124392,0,0,0,0,0.538898,0,0,0,0
1542356746.024123058,0,0,0,0,0.538898,0,0,0,0
1542356746.064120444,0,0,0,0,0.538898,0,0,0,0
1542356746.104119411,0,0,0,0,0.538898,0,0,0,0
1542356746.164125420,0,0,0,0,0.538898,0,0,0,0
1542356746.244106011,0,0,0,0,0.587576,0,0,0,0
1542356746.254449000,117.143,-117.384,9.25847,0,0,0,3.87285,3.08722,-267.604
1542356746.324111441,0,0,0,0,0.587576,0,0,0,0
1542356746.344108702,0,0,0,0,0.587576,0,0,0,0
1542356746.404123531,0,0,0,0,0.61621,0,0,0,0
1542356746.444123767,0,0,0,0,0.61621,0,0,0,0
1542356746.544108594,0,0,0,0,0.61621,0,0,0,0
1542356746.584124646,0,0,0,0,0.61621,0,0,0,0
1542356746.624129052,0,0,0,0,0.633391,0,0,0,0
1542356746.657640000,116.904,-117.433,9.27723,0,0,0,3.8111,2.72664,-267.52
1542356746.724112202,0,0,0,0,0.633391,0,0,0,0
1542356746.758470000,116.806,-117.417,9.28575,0,0,0,3.78994,2.74837,-267.555
1542356746.844108832,0,0,0,0,0.677488,0,0,0,0
1542356746.884123907,0,0,0,0,0.677488,0,0,0,0
1542356746.904127946,0,0,0,0,0.677488,0,0,0,0
1542356746.924107553,0,0,0,0,0.677488,0,0,0,0
1542356746.964121186,0,0,0,0,0.677488,0,0,0,0
1542356747.004135920,0,0,0,0,0.708985,0,0,0,0
1542356747.064114462,0,0,0,0,0.708985,0,0,0,0
1542356747.144120365,0,0,0,0,0.708985,0,0,0,0
1542356747.161646000,116.569,-117.417,9.28069,0,0,0,3.60027,2.9943,-267.65
1542356747.264120209,0,0,0,0,0.747928,0,0,0,0
1542356747.284120681,0,0,0,0,0.747928,0,0,0,0
1542356747.304131409,0,0,0,0,0.747928,0,0,0,0
1542356747.363264000,116.424,-117.474,9.29461,0,0,0,3.7723,2.93387,-267.518
1542356747.444135836,0,0,0,0,0.781717,0,0,0,0
1542356747.484119480,0,0,0,0,0.781717,0,0,0,0
1542356747.524124376,0,0,0,0,0.781717,0,0,0,0
1542356747.564127042,0,0,0,0,0.781717,0,0,0,0
1542356747.604119147,0,0,0,0,0.820659,0,0,0,0
1542356747.644140015,0,0,0,0,0.820659,0,0,0,0
1542356747.684120772,0,0,0,0,0.820659,0,0,0,0
1542356747.744113224,0,0,0,0,0.820659,0,0,0,0
1542356747.804136077,0,0,0,0,0.863611,0,0,0,0
1542356747.824108390,0,0,0,0,0.863611,0,0,0,0
1542356747.904114085,0,0,0,0,0.863611,0,0,0,0
1542356747.867266000,116.166,-117.519,9.3286,0,0,0,3.88198,2.72306,-266.025
1542356747.944103900,0,0,0,0,0.863611,0,0,0,0
1542356747.968018000,116.171,-117.524,9.33128,0,0,0,3.8378,2.48366,-265.879
1542356748.044107795,0,0,0,0,0.885373,0,0,0,0
1542356748.084120099,0,0,0,0,0.885373,0,0,0,0
1542356748.124129054,0,0,0,0,0.885373,0,0,0,0
1542356748.144117183,0,0,0,0,0.885373,0,0,0,0
1542356748.164105043,0,0,0,0,0.885373,0,0,0,0
1542356748.204110872,0,0,0,0,0.927179,0,0,0,0
1542356748.244128072,0,0,0,0,0.927179,0,0,0,0
1542356748.371239000,115.738,-117.544,9.32033,0,0,0,4.03855,2.88859,-266.141
1542356748.444108441,0,0,0,0,0.939205,0,0,0,0
1542356748.472028000,115.693,-117.558,9.32234,0,0,0,4.08375,2.86725,-266.12
1542356748.524124567,0,0,0,0,0.939205,0,0,0,0
1542356748.572859000,115.51,-117.561,9.34742,0,0,0,3.91054,2.91428,-266.419
1542356748.644118854,0,0,0,0,0.994183,0,0,0,0
1542356748.664121070,0,0,0,0,0.994183,0,0,0,0
1542356748.673647000,115.433,-117.581,9.34578,0,0,0,3.86471,3.00421,-265.896
1542356748.764110216,0,0,0,0,0.994183,0,0,0,0
1542356748.774446000,115.319,-117.597,9.33642,0,0,0,4.00798,3.01335,-265.144
1542356748.844115851,0,0,0,0,1.03943,0,0,0,0
1542356748.875228000,115.273,-117.6,9.33993,0,0,0,4.02751,2.88482,-264.565
1542356748.964107245,0,0,0,0,1.03943,0,0,0,0
1542356748.976019000,115.225,-117.609,9.34047,0,0,0,4.0583,2.62068,-263.938
1542356749.004116997,0,0,0,0,1.06806,0,0,0,0
1542356749.076857000,115.106,-117.67,9.36208,0,0,0,4.06958,2.40131,-262.964
1542356749.104110951,0,0,0,0,1.06806,0,0,0,0
1542356749.144132181,0,0,0,0,1.06806,0,0,0,0
1542356749.177633000,115.155,-117.648,9.36838,0,0,0,4.37057,2.03429,-262.673
1542356749.244126097,0,0,0,0,1.09039,0,0,0,0
1542356749.278446000,115.227,-117.632,9.36728,0,0,0,4.44151,1.75521,-262.583
1542356749.364112973,0,0,0,0,1.09039,0,0,0,0
1542356749.379240000,115.217,-117.631,9.36896,0,0,0,4.42552,1.75877,-262.557
1542356749.424123753,0,0,0,0,1.12819,0,0,0,0
1542356749.444107887,0,0,0,0,1.12819,0,0,0,0
1542356749.484108198,0,0,0,0,1.12819,0,0,0,0
1542356749.504125615,0,0,0,0,1.12819,0,0,0,0
1542356749.604132442,0,0,0,0,1.17572,0,0,0,0
1542356749.681654000,114.772,-117.646,9.38693,0,0,0,4.37094,2.58849,-262.971
1542356749.704125892,0,0,0,0,1.17572,0,0,0,0
1542356749.744117266,0,0,0,0,1.17572,0,0,0,0
1542356749.764117305,0,0,0,0,1.17572,0,0,0,0
1542356749.782433000,114.158,-117.768,9.412,0,0,0,4.06056,2.57247,-263.125
1542356749.864126444,0,0,0,0,1.16599,0,0,0,0
1542356749.883225000,114.081,-117.776,9.42852,0,0,0,4.06389,2.57497,-263.021
1542356749.964120207,0,0,0,0,1.16599,0,0,0,0
1542356750.004136495,0,0,0,0,1.23185,0,0,0,0
1542356750.044120532,0,0,0,0,1.23185,0,0,0,0
1542356750.084106480,0,0,0,0,1.23185,0,0,0,0
1542356750.164123422,0,0,0,0,1.23185,0,0,0,0
1542356750.224122233,0,0,0,0,1.24674,0,0,0,0
1542356750.264137049,0,0,0,0,1.24674,0,0,0,0
1542356750.344124568,0,0,0,0,1.24674,0,0,0,0
1542356750.387234000,113.576,-117.875,9.44157,0,0,0,4.06211,2.48034,-263.057
1542356750.444130937,0,0,0,0,1.28454,0,0,0,0
1542356750.488021000,113.495,-117.909,9.44249,0,0,0,4.23174,2.47821,-262.617
1542356750.564106735,0,0,0,0,1.28454,0,0,0,0
1542356750.624113289,0,0,0,0,1.34868,0,0,0,0
1542356750.689651000,113.22,-117.99,9.47384,0,0,0,4.37331,2.45078,-261.232
1542356750.684119169,0,0,0,0,1.34868,0,0,0,0
1542356750.724117238,0,0,0,0,1.34868,0,0,0,0
1542356750.744117720,0,0,0,0,1.34868,0,0,0,0
1542356750.790432000,113.131,-117.999,9.48488,0,0,0,4.43506,2.45205,-260.649
1542356750.844134811,0,0,0,0,1.37158,0,0,0,0
1542356750.891251000,113.084,-118.018,9.48916,0,0,0,4.57791,2.2677,-260.404
1542356750.944118399,0,0,0,0,1.37158,0,0,0,0
1542356750.992023000,113.015,-118.04,9.49145,0,0,0,4.69663,2.00384,-260.18
1542356751.064122580,0,0,0,0,1.40079,0,0,0,0
1542356751.104119802,0,0,0,0,1.40079,0,0,0,0
1542356751.144125089,0,0,0,0,1.40079,0,0,0,0
1542356751.204137107,0,0,0,0,1.43343,0,0,0,0
1542356751.244129779,0,0,0,0,1.43343,0,0,0,0
1542356751.284121264,0,0,0,0,1.43343,0,0,0,0
1542356751.295620000,112.592,-118.071,9.50479,0,0,0,4.81722,1.96062,-260.497
1542356751.364116238,0,0,0,0,1.43343,0,0,0,0
1542356751.396438000,112.505,-118.1,9.50518,0,0,0,4.81432,1.93584,-260.571
1542356751.464108950,0,0,0,0,1.48211,0,0,0,0
1542356751.544122214,0,0,0,0,1.48211,0,0,0,0
1542356751.598005000,112.015,-118.149,9.5537,0,0,0,4.65893,1.89954,-261.371
1542356751.664111752,0,0,0,0,1.50731,0,0,0,0
1542356751.704124629,0,0,0,0,1.50731,0,0,0,0
1542356751.744111158,0,0,0,0,1.50731,0,0,0,0
1542356751.804123906,0,0,0,0,1.53938,0,0,0,0
1542356751.844118831,0,0,0,0,1.53938,0,0,0,0
1542356751.884113963,0,0,0,0,1.53938,0,0,0,0
1542356751.900421000,111.577,-118.187,9.58637,0,0,0,4.4649,2.52276,-261.378
1542356751.964122801,0,0,0,0,1.53938,0,0,0,0
1542356752.004121106,0,0,0,0,1.51475,0,0,0,0
1542356752.064118357,0,0,0,0,1.51475,0,0,0,0
1542356752.104119347,0,0,0,0,1.51475,0,0,0,0
1542356752.164106812,0,0,0,0,1.51475,0,0,0,0
1542356752.202807000,111.12,-118.303,9.61824,0,0,0,4.33789,2.15573,-260.435
1542356752.224151666,0,0,0,0,1.46837,0,0,0,0
1542356752.264110930,0,0,0,0,1.46837,0,0,0,0
1542356752.303617000,110.826,-118.385,9.59315,0,0,0,4.58967,2.09892,-259.684
1542356752.404167621,0,0,0,0,1.51132,0,0,0,0
1542356752.404423000,110.749,-118.404,9.60498,0,0,0,4.50899,2.07056,-259.668
1542356752.444125372,0,0,0,0,1.51132,0,0,0,0
1542356752.484114960,0,0,0,0,1.51132,0,0,0,0
1542356752.504103814,0,0,0,0,1.51132,0,0,0,0
1542356752.564109262,0,0,0,0,1.51132,0,0,0,0
1542356752.605994000,110.465,-118.456,9.61864,0,0,0,4.44446,1.93931,-259.852
1542356752.664115068,0,0,0,0,1.46379,0,0,0,0
1542356752.704107041,0,0,0,0,1.46379,0,0,0,0
1542356752.744125534,0,0,0,0,1.46379,0,0,0,0
1542356752.784117522,0,0,0,0,1.46379,0,0,0,0
1542356752.824121983,0,0,0,0,1.52735,0,0,0,0
1542356752.864122132,0,0,0,0,1.52735,0,0,0,0
1542356752.908407000,110.086,-118.586,9.6674,0,0,0,4.37847,1.75267,-260.1
1542356752.984125472,0,0,0,0,1.52735,0,0,0,0
1542356753.009221000,109.997,-118.625,9.67632,0,0,0,4.43387,1.62318,-259.976
1542356753.084121225,0,0,0,0,1.51017,0,0,0,0
1542356753.124120730,0,0,0,0,1.51017,0,0,0,0
1542356753.164124472,0,0,0,0,1.51017,0,0,0,0
1542356753.184117041,0,0,0,0,1.51017,0,0,0,0
1542356753.264145005,0,0,0,0,1.50616,0,0,0,0
1542356753.304124138,0,0,0,0,1.50616,0,0,0,0
1542356753.311605000,109.603,-118.681,9.69077,0,0,0,4.63521,1.47132,-259.805
1542356753.384110141,0,0,0,0,1.50616,0,0,0,0
1542356753.424121039,0,0,0,0,1.48669,0,0,0,0
1542356753.464116913,0,0,0,0,1.48669,0,0,0,0
1542356753.513227000,109.254,-118.663,9.70477,0,0,0,4.68635,2.18652,-259.999
1542356753.584108461,0,0,0,0,1.48669,0,0,0,0
1542356753.624112412,0,0,0,0,1.48784,0,0,0,0
1542356753.684120960,0,0,0,0,1.48784,0,0,0,0
1542356753.724125586,0,0,0,0,1.48784,0,0,0,0
1542356753.764131106,0,0,0,0,1.48784,0,0,0,0
1542356753.804135345,0,0,0,0,1.53824,0,0,0,0
1542356753.824166748,0,0,0,0,1.53824,0,0,0,0
1542356753.904113938,0,0,0,0,1.53824,0,0,0,0
1542356753.944130185,0,0,0,0,1.53824,0,0,0,0
1542356753.964124932,0,0,0,0,1.53824,0,0,0,0
1542356754.017204000,108.646,-118.871,9.73247,0,0,0,4.89857,1.43902,-260.013
1542356754.084141173,0,0,0,0,1.49127,0,0,0,0
1542356754.118004000,108.587,-118.925,9.75261,0,0,0,4.98191,1.53152,-260.182
1542356754.244110268,0,0,0,0,1.50559,0,0,0,0
1542356754.304109432,0,0,0,0,1.50559,0,0,0,0
1542356754.320794000,108.018,-118.923,9.8271,0,0,0,4.21491,2.80607,-263.344
1542356754.404104169,0,0,0,0,1.48154,0,0,0,0
1542356754.444118931,0,0,0,0,1.48154,0,0,0,0
1542356754.464128770,0,0,0,0,1.48154,0,0,0,0
1542356754.504134927,0,0,0,0,1.48154,0,0,0,0
1542356754.584135443,0,0,0,0,1.48154,0,0,0,0
1542356754.624111649,0,0,0,0,1.52449,0,0,0,0
1542356754.684129513,0,0,0,0,1.52449,0,0,0,0
1542356754.723986000,107.589,-118.909,9.81587,0,0,0,4.34132,1.41703,-265.582
1542356754.764128913,0,0,0,0,1.52449,0,0,0,0
1542356754.884136649,0,0,0,0,1.5033,0,0,0,0
1542356754.924122131,0,0,0,0,1.5033,0,0,0,0
1542356754.964109318,0,0,0,0,1.5033,0,0,0,0
1542356755.004125830,0,0,0,0,1.51017,0,0,0,0
1542356755.026429000,106.999,-118.928,9.84805,0,0,0,4.2745,2.93506,-266.099
1542356755.084114169,0,0,0,0,1.51017,0,0,0,0
1542356755.127195000,106.761,-118.947,9.84732,0,0,0,4.30633,2.72789,-266.056
1542356755.204111647,0,0,0,0,1.48268,0,0,0,0
1542356755.224115646,0,0,0,0,1.48268,0,0,0,0
1542356755.264217661,0,0,0,0,1.48268,0,0,0,0
1542356755.304122774,0,0,0,0,1.48268,0,0,0,0
1542356755.344116521,0,0,0,0,1.48268,0,0,0,0
1542356755.444121424,0,0,0,0,1.4844,0,0,0,0
1542356755.429603000,106.307,-119.045,9.87075,0,0,0,4.41127,1.52738,-264.755
1542356755.464130691,0,0,0,0,1.4844,0,0,0,0
1542356755.504123484,0,0,0,0,1.4844,0,0,0,0
1542356755.530387000,106.365,-118.913,9.88952,0,0,0,4.37318,2.48339,-263.552
1542356755.564141513,0,0,0,0,1.4844,0,0,0,0
1542356755.604132406,0,0,0,0,1.50559,0,0,0,0
1542356755.664141625,0,0,0,0,1.50559,0,0,0,0
1542356755.724131499,0,0,0,0,1.50559,0,0,0,0
1542356755.731998000,106.068,-118.94,9.93868,0,0,0,4.21692,2.63845,-262.785
1542356755.744115799,0,0,0,0,1.50559,0,0,0,0
1542356755.824131984,0,0,0,0,1.49643,0,0,0,0
1542356755.864148485,0,0,0,0,1.49643,0,0,0,0
1542356755.944123671,0,0,0,0,1.49643,0,0,0,0
1542356755.933600000,105.829,-119.179,9.92422,0,0,0,4.56192,1.8625,-261.411
1542356755.984133499,0,0,0,0,1.49643,0,0,0,0
1542356756.034387000,105.663,-119.201,9.93162,0,0,0,4.66495,1.52196,-260.501
1542356756.084117000,0,0,0,0,1.51991,0,0,0,0
1542356756.135190000,105.483,-119.201,9.94143,0,0,0,4.56776,1.28366,-259.665
1542356756.204118956,0,0,0,0,1.48097,0,0,0,0
1542356756.236014000,105.315,-119.23,9.96399,0,0,0,4.40053,1.24633,-258.937
1542356756.284097640,0,0,0,0,1.48097,0,0,0,0
1542356756.324118550,0,0,0,0,1.48097,0,0,0,0
1542356756.384136116,0,0,0,0,1.48097,0,0,0,0
1542356756.437583000,105.055,-119.32,10.0098,0,0,0,3.81523,1.61602,-257.448
1542356756.424133569,0,0,0,0,1.50216,0,0,0,0
1542356756.524117865,0,0,0,0,1.50216,0,0,0,0
1542356756.538379000,104.914,-119.385,10.0325,0,0,0,3.72334,1.39549,-257.334
1542356756.604147130,0,0,0,0,1.49013,0,0,0,0
1542356756.639184000,104.802,-119.403,10.0283,0,0,0,4.02474,0.996556,-257.129
1542356756.724118055,0,0,0,0,1.49013,0,0,0,0
1542356756.739983000,104.747,-119.438,9.99283,0,0,0,4.98131,1.07243,-257.51
1542356756.804124110,0,0,0,0,1.50731,0,0,0,0
1542356756.844135418,0,0,0,0,1.50731,0,0,0,0
1542356756.884115794,0,0,0,0,1.50731,0,0,0,0
1542356756.924113818,0,0,0,0,1.50731,0,0,0,0
